Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
150,2009-02-04T00:10:06Z,2,6,VI,20,C,1020,Approved,Feb
150,2009-02-20T00:11:09Z,2,6,VI,20,C,1020,Approved,Feb
172,2009-02-04T17:55:28Z,2,6,VI,20,B,1020,Approved,Feb
179,2009-02-22T12:04:29Z,2,6,VI,20,H,1020,Approved,Feb
181,2009-02-25T17:51:27Z,2,6,VI,20,C,1020,Approved,Feb
208,2009-02-23T10:49:38Z,10,6,DI,20,NULL,1020,Approved,Feb
209,2009-02-16T17:38:28Z,8,18,AX,20,NULL,1020,Approved,Feb
224,2009-02-06T17:19:43Z,8,18,AX,20,NULL,1020,Approved,Feb
228,2009-02-09T00:10:59Z,2,6,VI,35,C,1320,Declined,Feb
228,2009-02-09T12:37:28Z,2,6,VI,35,C,1320,Declined,Feb
228,2009-02-09T17:04:32Z,2,6,VI,35,C,1020,Approved,Feb
228,2009-02-19T13:22:02Z,2,6,VI,35,C,1320,Declined,Feb
230,2009-02-14T14:54:38Z,2,6,VI,20,B,1020,Approved,Feb
230,2009-02-25T17:25:28Z,2,6,VI,20,B,1020,Approved,Feb
236,2009-02-10T00:13:44Z,2,6,VI,20,C,1020,Approved,Feb
236,2009-02-26T00:10:16Z,2,6,VI,20,C,1020,Approved,Feb
241,2009-02-14T00:09:59Z,2,6,VI,20,B,1020,Approved,Feb
246,2009-02-10T17:25:56Z,7,6,MC,20,NULL,1020,Approved,Feb
246,2009-02-20T12:58:10Z,7,6,MC,20,NULL,1020,Approved,Feb
259,2009-02-06T18:31:21Z,7,6,MC,20,NULL,1020,Approved,Feb
259,2009-02-26T15:57:12Z,7,6,MC,20,NULL,1020,Approved,Feb
267,2009-02-09T11:35:13Z,7,6,MC,20,NULL,1020,Approved,Feb
270,2009-02-19T12:04:33Z,2,6,VI,20,G,1020,Approved,Feb
275,2009-02-25T12:33:18Z,2,6,VI,20,G,1020,Approved,Feb
283,2009-02-01T13:31:50Z,2,6,VI,20,H,1020,Approved,Feb
286,2009-02-26T14:09:29Z,7,6,MC,20,NULL,1020,Approved,Feb
288,2009-02-12T15:05:30Z,2,6,VI,20,B,1020,Approved,Feb
303,2009-02-27T06:05:49Z,2,6,VI,25,J1,1240,Declined,Feb
303,2009-02-27T06:06:40Z,2,6,VI,25,J1,1240,Declined,Feb
304,2009-02-01T13:37:09Z,7,6,MC,20,NULL,1020,Approved,Feb
308,2009-02-09T13:04:29Z,2,6,VI,20,H,1020,Approved,Feb
311,2009-02-16T00:09:29Z,7,6,MC,20,NULL,1020,Approved,Feb
324,2009-02-25T21:50:05Z,2,6,VI,20,H,1020,Approved,Feb
350,2009-02-23T10:38:23Z,7,6,MC,20,MPL,1020,Approved,Feb
354,2009-02-14T09:56:48Z,8,18,AX,20,NULL,1020,Approved,Feb
357,2009-02-17T00:11:40Z,8,18,AX,20,NULL,1020,Approved,Feb
363,2009-02-17T10:24:14Z,2,6,VI,20,C,1020,Approved,Feb
370,2009-02-06T21:13:07Z,2,6,VI,20,H,1020,Approved,Feb
384,2009-02-05T22:16:44Z,7,6,MC,25,NULL,1020,Approved,Feb
395,2009-02-28T10:56:40Z,8,18,AX,20,NULL,1020,Approved,Feb
409,2009-02-20T00:09:18Z,7,6,MC,20,NULL,1020,Approved,Feb
413,2009-02-16T13:37:42Z,2,6,VI,20,H,1020,Approved,Feb
417,2009-02-26T01:27:57Z,8,18,AX,20,NULL,1020,Approved,Feb
420,2009-02-19T12:57:35Z,2,6,VI,20,C,1020,Approved,Feb
445,2009-02-08T09:33:53Z,10,6,DI,20,NULL,1020,Approved,Feb
453,2009-02-12T23:31:57Z,2,6,VI,20,J1,1020,Approved,Feb
464,2009-02-03T10:47:14Z,2,6,VI,21,G,1020,Approved,Feb
472,2009-02-28T15:38:51Z,2,6,VI,20,A,1020,Approved,Feb
482,2009-02-09T21:08:17Z,2,6,VI,20,A,1020,Approved,Feb
482,2009-02-17T21:18:26Z,2,6,VI,20,A,1020,Approved,Feb
483,2009-02-23T11:10:51Z,7,6,MC,20,MCC,1020,Approved,Feb
492,2009-02-17T00:12:44Z,8,18,AX,20,NULL,1020,Approved,Feb
508,2009-02-17T13:29:18Z,8,18,AX,20,NULL,1020,Approved,Feb
518,2009-02-10T00:09:19Z,2,6,VI,20,A,1020,Approved,Feb
518,2009-02-17T07:00:46Z,2,6,VI,20,A,1020,Approved,Feb
518,2009-02-17T16:32:02Z,2,6,VI,20,A,1020,Approved,Feb
527,2009-02-13T12:11:51Z,7,6,MC,30,NULL,1020,Approved,Feb
533,2009-02-04T00:10:21Z,2,6,VI,20,H,1020,Approved,Feb
533,2009-02-20T00:09:59Z,2,6,VI,20,H,1020,Approved,Feb
539,2009-02-10T14:53:37Z,2,6,VI,55,NULL,1815,Declined,Feb
551,2009-02-03T11:28:54Z,2,6,VI,20,J1,1020,Approved,Feb
556,2009-02-02T13:32:12Z,7,6,MC,20,NULL,1020,Approved,Feb
567,2009-02-06T19:13:12Z,7,6,MC,20,MEB,1020,Approved,Feb
570,2009-02-17T00:12:39Z,8,18,AX,20,NULL,1020,Approved,Feb
580,2009-02-07T21:35:21Z,2,6,VI,20,G,1020,Approved,Feb
581,2009-02-01T17:27:24Z,2,6,VI,20,D,1020,Approved,Feb
581,2009-02-11T11:32:32Z,2,6,VI,20,D,1020,Approved,Feb
582,2009-02-09T00:13:03Z,2,6,VI,20,H,1020,Approved,Feb
586,2009-02-06T13:41:20Z,10,6,DI,20,NULL,1020,Approved,Feb
596,2009-02-15T15:18:21Z,2,6,VI,20,H,1020,Approved,Feb
598,2009-02-10T20:13:01Z,2,6,VI,20,B,1020,Approved,Feb
608,2009-02-03T15:45:14Z,8,18,AX,20,NULL,1020,Approved,Feb
619,2009-02-02T19:05:32Z,7,6,MC,20,NULL,1020,Approved,Feb
632,2009-02-22T10:40:33Z,7,6,MC,20,MCW,1020,Approved,Feb
635,2009-02-03T11:28:01Z,7,6,MC,20,NULL,1020,Approved,Feb
644,2009-02-15T12:54:59Z,2,6,VI,20,D,1020,Approved,Feb
646,2009-02-09T22:47:21Z,2,6,VI,20,H,1020,Approved,Feb
651,2009-02-13T16:36:50Z,8,18,AX,25,NULL,1020,Approved,Feb
661,2009-02-07T23:24:26Z,2,6,VI,20,A,1020,Approved,Feb
671,2009-02-09T01:37:52Z,7,6,MC,20,NULL,1020,Approved,Feb
682,2009-02-07T16:45:46Z,7,6,MC,20,MDS,1020,Approved,Feb
687,2009-02-23T22:46:07Z,2,6,VI,25,G2,1020,Approved,Feb
715,2009-02-24T19:04:19Z,2,6,VI,55,H,1320,Declined,Feb
715,2009-02-24T19:06:58Z,2,6,VI,55,H,1320,Declined,Feb
715,2009-02-24T19:10:13Z,2,6,VI,55,H,1320,Declined,Feb
721,2009-02-22T14:41:50Z,8,18,AX,20,NULL,1020,Approved,Feb
723,2009-02-25T00:04:46Z,2,6,VI,20,H,1020,Approved,Feb
730,2009-02-09T10:53:24Z,2,6,VI,20,H,1020,Approved,Feb
731,2009-02-03T10:35:13Z,2,6,VI,20,A,1020,Approved,Feb
744,2009-02-23T16:52:20Z,2,6,VI,20,H,1020,Approved,Feb
758,2009-02-19T18:43:37Z,7,6,MC,20,NULL,1020,Approved,Feb
785,2009-02-11T00:14:06Z,8,18,AX,25,NULL,1020,Approved,Feb
790,2009-02-02T16:38:05Z,8,18,AX,25,NULL,1020,Approved,Feb
801,2009-02-10T22:22:14Z,2,6,VI,20,A,1020,Approved,Feb
806,2009-02-06T18:11:30Z,7,6,MC,20,NULL,1020,Approved,Feb
806,2009-02-21T10:20:05Z,7,6,MC,20,NULL,1020,Approved,Feb
808,2009-02-19T00:14:11Z,7,6,MC,20,NULL,1020,Approved,Feb
810,2009-02-17T15:01:45Z,7,6,MC,20,MPL,1020,Approved,Feb
816,2009-02-01T00:12:08Z,2,6,VI,20,B,1020,Approved,Feb
816,2009-02-17T00:10:46Z,2,6,VI,20,B,1020,Approved,Feb
816,2009-02-27T10:05:21Z,2,6,VI,20,B,1020,Approved,Feb
830,2009-02-11T08:22:50Z,2,6,VI,55,H,1320,Declined,Feb
830,2009-02-11T08:25:03Z,2,6,VI,55,H,1320,Declined,Feb
830,2009-02-11T08:39:52Z,2,6,VI,20,H,1020,Approved,Feb
832,2009-02-13T00:12:12Z,2,6,VI,20,H,1020,Approved,Feb
841,2009-02-03T13:12:36Z,2,6,VI,20,C,1020,Approved,Feb
841,2009-02-19T00:12:07Z,2,6,VI,20,C,1020,Approved,Feb
841,2009-02-26T06:00:43Z,2,6,VI,20,C,1320,Declined,Feb
841,2009-02-26T17:31:10Z,2,6,VI,20,C,1320,Declined,Feb
841,2009-02-27T06:25:04Z,2,6,VI,20,C,1020,Approved,Feb
856,2009-02-15T09:39:53Z,8,18,AX,20,NULL,1020,Approved,Feb
862,2009-02-22T00:11:25Z,7,6,MC,20,NULL,1020,Approved,Feb
867,2009-02-08T18:41:07Z,8,18,AX,20,NULL,1020,Approved,Feb
871,2009-02-02T11:55:16Z,7,6,MC,20,MWE,1020,Approved,Feb
889,2009-02-04T13:02:30Z,7,6,MC,20,NULL,1020,Approved,Feb
898,2009-02-28T14:48:29Z,2,6,VI,20,C,1020,Approved,Feb
912,2009-02-20T10:35:48Z,2,6,VI,20,A,1020,Approved,Feb
929,2009-02-08T07:19:59Z,8,18,AX,20,NULL,1020,Approved,Feb
940,2009-02-12T06:42:26Z,7,6,MC,20,MPL,1020,Approved,Feb
953,2009-02-05T08:57:47Z,2,6,VI,20,C,1020,Approved,Feb
953,2009-02-05T09:39:03Z,2,6,VI,20,C,1020,Approved,Feb
953,2009-02-16T16:45:27Z,2,6,VI,20,C,1020,Approved,Feb
972,2009-02-02T00:12:06Z,2,6,VI,20,C,1020,Approved,Feb
989,2009-02-12T01:41:24Z,7,6,MC,20,NULL,1020,Approved,Feb
1022,2009-02-26T22:29:15Z,2,6,VI,20,B,1020,Approved,Feb
1026,2009-02-15T00:10:03Z,2,6,VI,55,H,1843,Declined,Feb
1026,2009-02-15T12:31:51Z,2,6,VI,55,H,1843,Declined,Feb
1026,2009-02-16T01:11:46Z,2,6,VI,55,H,1843,Declined,Feb
1026,2009-02-16T13:14:16Z,2,6,VI,55,H,1843,Declined,Feb
1026,2009-02-17T02:11:31Z,2,6,VI,55,H,1843,Declined,Feb
1026,2009-02-17T14:32:51Z,2,6,VI,55,H,1843,Declined,Feb
1026,2009-02-17T17:07:02Z,2,6,VI,55,H,1843,Declined,Feb
1026,2009-02-17T17:33:43Z,2,6,VI,55,H,1843,Declined,Feb
1026,2009-02-18T06:23:05Z,2,6,VI,55,H,1843,Declined,Feb
1046,2009-02-09T18:08:42Z,10,6,DI,20,NULL,1020,Approved,Feb
1053,2009-02-16T16:36:39Z,2,6,VI,20,H,1020,Approved,Feb
1062,2009-02-01T00:10:46Z,2,6,VI,30,C,1020,Approved,Feb
1062,2009-02-17T00:12:00Z,2,6,VI,30,C,1020,Approved,Feb
1064,2009-02-20T12:38:05Z,8,18,AX,20,NULL,1020,Approved,Feb
1064,2009-02-26T12:47:22Z,8,18,AX,20,NULL,1020,Approved,Feb
1067,2009-02-10T10:47:39Z,2,6,VI,25,S,1020,Approved,Feb
1070,2009-02-10T11:42:39Z,2,6,VI,20,B,1020,Approved,Feb
1090,2009-02-10T10:36:59Z,7,6,MC,20,NULL,1020,Approved,Feb
1100,2009-02-21T21:22:50Z,2,6,VI,20,H,1020,Approved,Feb
1105,2009-02-18T14:14:06Z,8,18,AX,20,NULL,1020,Approved,Feb
1110,2009-02-19T17:30:52Z,2,6,VI,20,G,1020,Approved,Feb
1130,2009-02-23T12:27:55Z,8,18,AX,25,NULL,1020,Approved,Feb
1142,2009-02-19T20:28:15Z,7,6,MC,20,NULL,1020,Approved,Feb
1146,2009-02-16T00:10:42Z,2,6,VI,20,B,1020,Approved,Feb
1147,2009-02-04T10:43:19Z,2,6,VI,20,B,1020,Approved,Feb
1158,2009-02-18T23:17:48Z,2,6,VI,20,G,1020,Approved,Feb
1165,2009-02-18T22:29:12Z,2,6,VI,20,H,1020,Approved,Feb
1175,2009-02-06T09:50:09Z,8,18,AX,20,NULL,1020,Approved,Feb
1175,2009-02-08T14:43:56Z,8,18,AX,20,NULL,1020,Approved,Feb
1184,2009-02-01T16:07:26Z,7,6,MC,25,NULL,1020,Approved,Feb
1184,2009-02-09T18:50:36Z,7,6,MC,25,NULL,1020,Approved,Feb
1190,2009-02-20T00:10:51Z,10,6,DI,35,NULL,1020,Approved,Feb
1205,2009-02-11T18:17:43Z,2,6,VI,20,H,1020,Approved,Feb
1205,2009-02-16T12:00:02Z,2,6,VI,20,H,1020,Approved,Feb
1207,2009-02-13T12:21:32Z,2,6,VI,21,NULL,1020,Approved,Feb
1216,2009-02-03T23:51:15Z,7,6,MC,20,NULL,1020,Approved,Feb
1234,2009-02-06T12:20:05Z,2,6,VI,20,C,1020,Approved,Feb
1239,2009-02-08T00:15:59Z,2,6,VI,50,C,1020,Approved,Feb
1239,2009-02-24T00:12:08Z,2,6,VI,20,C,1020,Approved,Feb
1240,2009-02-06T14:03:45Z,2,6,VI,20,D,1020,Approved,Feb
1259,2009-02-06T16:17:11Z,8,18,AX,20,NULL,1020,Approved,Feb
1266,2009-02-15T13:24:20Z,2,6,VI,20,H,1020,Approved,Feb
1275,2009-02-05T19:52:27Z,7,6,MC,20,NULL,1020,Approved,Feb
1278,2009-02-12T14:53:12Z,2,6,VI,20,H,1020,Approved,Feb
1280,2009-02-21T00:12:21Z,8,18,AX,20,NULL,1020,Approved,Feb
1291,2009-02-10T11:42:43Z,2,6,VI,21,NULL,1020,Approved,Feb
1298,2009-02-07T10:48:28Z,8,18,AX,20,NULL,1020,Approved,Feb
1311,2009-02-09T18:37:08Z,7,6,MC,20,MDB,1020,Approved,Feb
1311,2009-02-10T14:33:12Z,7,6,MC,20,MDB,1020,Approved,Feb
1311,2009-02-10T21:47:28Z,7,6,MC,20,MDB,1020,Approved,Feb
1312,2009-02-13T22:35:53Z,7,6,MC,20,NULL,1020,Approved,Feb
1333,2009-02-08T21:43:01Z,2,6,VI,20,H,1020,Approved,Feb
1336,2009-02-07T13:57:08Z,2,6,VI,20,A,1020,Approved,Feb
1336,2009-02-16T20:44:23Z,2,6,VI,20,A,1020,Approved,Feb
1345,2009-02-27T17:50:01Z,2,6,VI,20,H,1020,Approved,Feb
1350,2009-02-01T07:37:42Z,2,6,VI,20,B,1020,Approved,Feb
1355,2009-02-05T12:08:30Z,7,6,MC,20,NULL,1020,Approved,Feb
1380,2009-02-03T12:40:18Z,2,6,VI,20,C,1020,Approved,Feb
1380,2009-02-24T16:22:41Z,2,6,VI,20,D,1020,Approved,Feb
1381,2009-02-28T15:15:50Z,8,18,AX,20,NULL,1020,Approved,Feb
1397,2009-02-01T13:01:19Z,2,6,VI,20,H,1020,Approved,Feb
1411,2009-02-23T22:04:41Z,2,6,VI,20,H,1020,Approved,Feb
1419,2009-02-23T19:13:34Z,2,6,VI,20,C,1020,Approved,Feb
1434,2009-02-05T16:16:54Z,8,18,AX,20,NULL,1020,Approved,Feb
1463,2009-02-10T11:11:17Z,7,6,MC,20,NULL,1020,Approved,Feb
1467,2009-02-27T11:27:11Z,2,6,VI,20,G,1020,Approved,Feb
1471,2009-02-17T11:45:54Z,2,6,VI,20,A,1020,Approved,Feb
1492,2009-02-09T13:52:57Z,8,18,AX,20,NULL,1020,Approved,Feb
1498,2009-02-15T10:32:57Z,2,6,VI,20,H,1020,Approved,Feb
1499,2009-02-13T14:46:50Z,2,6,VI,25,H,1020,Approved,Feb
1522,2009-02-03T20:41:50Z,8,18,AX,20,NULL,1020,Approved,Feb
1527,2009-02-09T04:44:29Z,2,6,VI,20,H,1020,Approved,Feb
1529,2009-02-20T17:21:15Z,2,6,VI,21,D,1020,Approved,Feb
1533,2009-02-05T00:13:30Z,2,6,VI,21,D,1020,Approved,Feb
1533,2009-02-21T00:12:41Z,2,6,VI,21,D,1020,Approved,Feb
1537,2009-02-14T21:09:11Z,2,6,VI,20,H,1020,Approved,Feb
1544,2009-02-13T06:47:09Z,8,18,AX,20,NULL,1020,Approved,Feb
1549,2009-02-15T00:13:11Z,2,6,VI,20,S,1020,Approved,Feb
1558,2009-02-16T06:53:52Z,2,6,VI,20,H,1020,Approved,Feb
1562,2009-02-04T12:37:39Z,2,6,VI,20,H,1020,Approved,Feb
1586,2009-02-09T14:27:36Z,2,6,VI,20,C,1020,Approved,Feb
1592,2009-02-11T10:54:49Z,10,6,DI,20,NULL,1020,Approved,Feb
1597,2009-02-03T14:59:41Z,8,18,AX,20,NULL,1020,Approved,Feb
1598,2009-02-06T11:29:00Z,8,18,AX,20,NULL,1020,Approved,Feb
1600,2009-02-10T23:35:29Z,2,6,VI,20,C,1020,Approved,Feb
1601,2009-02-26T11:26:32Z,2,6,VI,20,H,1020,Approved,Feb
1606,2009-02-03T08:03:02Z,8,18,AX,20,NULL,1020,Approved,Feb
1619,2009-02-06T08:00:05Z,8,18,AX,20,NULL,1020,Approved,Feb
1652,2009-02-04T00:14:49Z,2,6,VI,25,H,1020,Approved,Feb
1672,2009-02-05T18:17:36Z,7,6,MC,20,NULL,1020,Approved,Feb
1672,2009-02-13T12:36:59Z,7,6,MC,20,NULL,1020,Approved,Feb
1672,2009-02-23T18:48:10Z,7,6,MC,20,NULL,1020,Approved,Feb
1675,2009-02-28T00:15:18Z,10,6,DI,20,NULL,1020,Approved,Feb
1680,2009-02-04T17:27:03Z,7,6,MC,20,MCS,1020,Approved,Feb
1690,2009-02-25T10:07:09Z,8,18,AX,20,NULL,1250,Declined,Feb
1690,2009-02-25T11:27:44Z,8,18,AX,20,NULL,1250,Declined,Feb
1690,2009-02-26T00:17:40Z,8,18,AX,20,NULL,1250,Declined,Feb
1690,2009-02-26T12:47:43Z,8,18,AX,20,NULL,1250,Declined,Feb
1690,2009-02-26T17:30:00Z,8,18,AX,20,NULL,1250,Declined,Feb
1690,2009-02-27T06:24:59Z,8,18,AX,20,NULL,1250,Declined,Feb
1690,2009-02-27T18:45:45Z,8,18,AX,20,NULL,1250,Declined,Feb
1690,2009-02-28T07:12:40Z,8,18,AX,20,NULL,1250,Declined,Feb
1690,2009-02-28T19:42:02Z,8,18,AX,20,NULL,1250,Declined,Feb
1696,2009-02-11T15:48:39Z,2,6,VI,20,A,1020,Approved,Feb
1700,2009-02-18T23:16:12Z,7,6,MC,20,NULL,1020,Approved,Feb
1703,2009-02-27T15:43:58Z,7,15,MC,20,MPL,1020,Approved,Feb
1706,2009-02-10T19:03:48Z,8,18,AX,20,NULL,1020,Approved,Feb
1709,2009-02-04T21:13:46Z,2,6,VI,20,G,1020,Approved,Feb
1727,2009-02-09T00:10:01Z,2,6,VI,20,A,1020,Approved,Feb
1727,2009-02-23T13:24:15Z,2,6,VI,20,A,1020,Approved,Feb
1738,2009-02-14T10:30:14Z,2,6,VI,20,H,1020,Approved,Feb
1738,2009-02-18T11:52:47Z,2,6,VI,20,H,1020,Approved,Feb
1742,2009-02-22T00:09:21Z,7,6,MC,20,MCS,1020,Approved,Feb
1762,2009-02-27T21:21:38Z,2,6,VI,20,C,1020,Approved,Feb
1771,2009-02-13T06:51:23Z,7,6,MC,20,MCW,1020,Approved,Feb
1771,2009-02-24T05:51:23Z,7,6,MC,20,MCW,1020,Approved,Feb
1779,2009-02-14T14:59:50Z,8,18,AX,20,NULL,1020,Approved,Feb
1782,2009-02-10T00:09:17Z,2,6,VI,20,H,1020,Approved,Feb
1782,2009-02-11T12:19:50Z,2,6,VI,20,H,1020,Approved,Feb
1782,2009-02-20T17:12:48Z,2,6,VI,20,H,1843,Declined,Feb
1782,2009-02-20T17:15:07Z,2,6,VI,20,H,1843,Declined,Feb
1782,2009-02-21T07:19:46Z,2,6,VI,20,H,1843,Declined,Feb
1782,2009-02-21T19:41:26Z,2,6,VI,20,H,1843,Declined,Feb
1782,2009-02-22T08:01:50Z,2,6,VI,20,H,1843,Declined,Feb
1782,2009-02-22T20:41:26Z,2,6,VI,20,H,1843,Declined,Feb
1782,2009-02-23T09:12:55Z,2,6,VI,20,H,1843,Declined,Feb
1782,2009-02-23T17:24:37Z,2,6,VI,20,H,1843,Declined,Feb
1789,2009-02-11T22:17:12Z,2,6,VI,20,H,1020,Approved,Feb
1789,2009-02-18T07:51:50Z,2,6,VI,20,H,1020,Approved,Feb
1823,2009-02-10T15:12:38Z,2,6,VI,20,A,1020,Approved,Feb
1823,2009-02-17T17:01:36Z,2,6,VI,20,A,1020,Approved,Feb
1825,2009-02-05T14:17:17Z,2,6,VI,20,B,1020,Approved,Feb
1828,2009-02-16T15:34:03Z,8,18,AX,20,NULL,1020,Approved,Feb
1842,2009-02-12T11:48:41Z,8,18,AX,20,NULL,1020,Approved,Feb
1846,2009-02-21T18:01:51Z,2,6,VI,20,B,1020,Approved,Feb
1865,2009-02-01T12:19:35Z,10,6,DI,20,NULL,1020,Approved,Feb
1874,2009-02-21T18:24:41Z,2,6,VI,20,H,1020,Approved,Feb
1897,2009-02-12T07:47:51Z,2,6,VI,20,B,1020,Approved,Feb
1910,2009-02-12T14:12:05Z,8,18,AX,20,NULL,1020,Approved,Feb
1911,2009-02-10T13:43:59Z,2,6,VI,20,C,1020,Approved,Feb
1918,2009-02-18T15:33:30Z,8,18,AX,20,NULL,1020,Approved,Feb
1918,2009-02-23T17:02:31Z,8,18,AX,20,NULL,1020,Approved,Feb
1925,2009-02-14T14:21:10Z,2,6,VI,55,H,1330,Declined,Feb
1925,2009-02-14T14:21:32Z,2,6,VI,20,H,1020,Approved,Feb
1939,2009-02-04T21:33:56Z,2,6,VI,20,C,1020,Approved,Feb
1942,2009-02-24T23:13:00Z,2,6,VI,20,B,1020,Approved,Feb
1942,2009-02-25T21:04:29Z,2,6,VI,20,B,1020,Approved,Feb
1951,2009-02-06T19:38:02Z,2,6,VI,20,B,1020,Approved,Feb
1969,2009-02-19T16:47:30Z,2,6,VI,20,G1,1020,Approved,Feb
1974,2009-02-20T12:15:16Z,2,6,VI,20,H,1020,Approved,Feb
1977,2009-02-17T01:37:49Z,2,6,VI,20,H,1020,Approved,Feb
1982,2009-02-04T17:48:13Z,2,6,VI,20,H,1020,Approved,Feb
1990,2009-02-07T17:47:27Z,7,6,MC,20,MCW,1020,Approved,Feb
2004,2009-02-11T11:50:47Z,2,6,VI,20,B,1020,Approved,Feb
2005,2009-02-24T15:55:09Z,7,6,MC,20,NULL,1020,Approved,Feb
2007,2009-02-21T17:15:40Z,7,6,MC,20,NULL,1020,Approved,Feb
2025,2009-02-05T10:35:34Z,2,6,VI,20,H,1020,Approved,Feb
2033,2009-02-24T14:12:09Z,7,6,MC,20,NULL,1020,Approved,Feb
2035,2009-02-12T11:11:55Z,7,6,MC,20,NULL,1020,Approved,Feb
2036,2009-02-01T19:03:22Z,7,6,MC,20,NULL,1020,Approved,Feb
2037,2009-02-08T15:54:31Z,2,6,VI,20,B,1020,Approved,Feb
2057,2009-02-11T12:34:31Z,2,6,VI,20,H,1020,Approved,Feb
2071,2009-02-16T08:41:26Z,10,6,DI,25,NULL,1240,Declined,Feb
2071,2009-02-16T08:43:08Z,10,6,DI,25,NULL,1240,Declined,Feb
2071,2009-02-16T08:50:45Z,10,6,DI,25,NULL,1240,Declined,Feb
2071,2009-02-19T16:57:05Z,10,6,DI,25,NULL,1020,Approved,Feb
2076,2009-02-07T09:49:55Z,2,6,VI,20,H,1020,Approved,Feb
2080,2009-02-20T04:21:56Z,2,6,VI,20,B,1020,Approved,Feb
2081,2009-02-22T16:58:16Z,2,6,VI,20,C,1020,Approved,Feb
2084,2009-02-26T22:30:09Z,2,6,VI,20,A,1020,Approved,Feb
2101,2009-02-09T00:01:38Z,7,6,MC,20,NULL,1020,Approved,Feb
2101,2009-02-11T20:12:30Z,7,6,MC,20,NULL,1020,Approved,Feb
2109,2009-02-14T23:48:20Z,8,18,AX,20,NULL,1020,Approved,Feb
2162,2009-02-16T12:01:56Z,2,6,VI,20,H,1020,Approved,Feb
2163,2009-02-01T17:55:11Z,8,18,AX,20,NULL,1020,Approved,Feb
2164,2009-02-01T00:12:48Z,2,6,VI,20,B,1020,Approved,Feb
2164,2009-02-17T00:10:26Z,2,6,VI,20,B,1020,Approved,Feb
2176,2009-02-21T12:02:22Z,7,6,MC,20,NULL,1020,Approved,Feb
2189,2009-02-12T11:17:17Z,2,6,VI,20,H,1020,Approved,Feb
2190,2009-02-13T14:33:29Z,2,6,VI,20,C,1020,Approved,Feb
2196,2009-02-11T12:28:46Z,10,6,DI,20,NULL,1020,Approved,Feb
2212,2009-02-02T16:05:32Z,2,6,VI,25,H,1020,Approved,Feb
2224,2009-02-26T09:28:00Z,2,6,VI,20,H,1020,Approved,Feb
2229,2009-02-08T20:28:59Z,2,6,VI,20,H,1020,Approved,Feb
2247,2009-02-14T17:12:18Z,7,6,MC,20,NULL,1020,Approved,Feb
2250,2009-02-10T00:10:59Z,2,6,VI,20,B,1020,Approved,Feb
2250,2009-02-26T00:10:59Z,2,6,VI,20,B,1020,Approved,Feb
2263,2009-02-03T00:10:08Z,2,6,VI,20,A,1020,Approved,Feb
2263,2009-02-19T00:13:33Z,2,6,VI,20,A,1020,Approved,Feb
2270,2009-02-17T11:08:20Z,2,6,VI,20,A,1020,Approved,Feb
