Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
543,2009-05-15T15:06:22Z,2,6,VI,20,D,1020,Approved,May
544,2009-05-15T21:56:07Z,2,6,VI,20,B,1020,Approved,May
559,2009-05-27T16:20:18Z,2,6,VI,20,B,1020,Approved,May
568,2009-05-30T16:12:20Z,2,6,VI,20,B,1020,Approved,May
572,2009-05-16T22:37:40Z,7,15,MC,20,MPC,1020,Approved,May
575,2009-05-23T18:25:17Z,7,15,MC,20,MCW,1020,Approved,May
577,2009-05-04T22:16:46Z,10,6,DI,20,NULL,1020,Approved,May
633,2009-05-18T00:17:00Z,8,18,AX,20,NULL,1020,Approved,May
634,2009-05-12T07:48:04Z,2,6,VI,20,A,1020,Approved,May
634,2009-05-20T15:38:37Z,2,6,VI,20,A,1020,Approved,May
663,2009-05-10T18:58:42Z,2,6,VI,20,B,1020,Approved,May
680,2009-05-22T09:58:05Z,2,6,VI,20,H,1020,Approved,May
689,2009-05-09T18:59:29Z,2,6,VI,20,B,1020,Approved,May
691,2009-05-28T16:20:32Z,7,15,MC,20,NULL,1020,Approved,May
711,2009-05-15T15:32:56Z,8,18,AX,20,NULL,1020,Approved,May
739,2009-05-10T00:12:42Z,2,6,VI,20,B,1020,Approved,May
739,2009-05-26T00:15:35Z,2,6,VI,20,B,1020,Approved,May
743,2009-05-28T12:14:12Z,10,6,DI,20,NULL,1020,Approved,May
750,2009-05-04T13:52:12Z,2,6,VI,20,H,1020,Approved,May
759,2009-05-09T17:59:22Z,2,6,VI,25,A,1020,Approved,May
770,2009-05-19T10:46:12Z,8,18,AX,20,NULL,1020,Approved,May
775,2009-05-26T13:38:50Z,7,15,MC,20,NULL,1020,Approved,May
808,2009-05-13T19:55:25Z,7,15,MC,20,NULL,1020,Approved,May
814,2009-05-05T13:11:02Z,2,6,VI,20,H,1020,Approved,May
821,2009-05-23T21:11:19Z,10,6,DI,20,NULL,1020,Approved,May
828,2009-05-06T05:58:30Z,2,6,VI,21,A,1320,Declined,May
828,2009-05-08T11:40:47Z,2,6,VI,21,A,1020,Approved,May
829,2009-05-23T09:08:19Z,8,18,AX,20,NULL,1020,Approved,May
838,2009-05-31T21:17:16Z,8,18,AX,20,NULL,1020,Approved,May
845,2009-05-26T11:59:42Z,2,6,VI,20,C,1020,Approved,May
859,2009-05-21T22:34:12Z,2,6,VI,20,H,1020,Approved,May
860,2009-05-09T23:04:11Z,8,18,AX,20,NULL,1020,Approved,May
882,2009-05-19T16:26:59Z,2,6,VI,30,H,1020,Approved,May
882,2009-05-28T12:10:27Z,2,6,VI,20,H,1020,Approved,May
882,2009-05-29T00:19:22Z,2,6,VI,20,H,1020,Approved,May
884,2009-05-06T16:44:18Z,2,6,VI,20,B,1020,Approved,May
887,2009-05-18T11:53:35Z,7,15,MC,20,NULL,1020,Approved,May
904,2009-05-04T19:36:12Z,7,15,MC,20,NULL,1020,Approved,May
910,2009-05-01T20:40:58Z,8,18,AX,20,NULL,1020,Approved,May
938,2009-05-14T16:50:41Z,2,6,VI,20,C,1020,Approved,May
938,2009-05-26T17:44:36Z,2,6,VI,20,C,1020,Approved,May
986,2009-05-27T19:03:57Z,2,6,VI,20,H,1020,Approved,May
1009,2009-05-05T10:27:44Z,2,6,VI,21,B,1020,Approved,May
1009,2009-05-05T10:30:48Z,2,6,VI,21,B,1020,Approved,May
1010,2009-05-15T16:46:58Z,7,15,MC,20,MCC,1020,Approved,May
1015,2009-05-11T21:11:32Z,7,15,MC,20,MPL,1020,Approved,May
1024,2009-05-11T15:09:31Z,8,18,AX,20,NULL,1250,Declined,May
1024,2009-05-11T15:10:27Z,8,18,AX,20,NULL,1250,Declined,May
1036,2009-05-25T15:18:14Z,2,6,VI,20,B,1020,Approved,May
1039,2009-05-14T21:33:53Z,7,15,MC,20,MCW,1020,Approved,May
1046,2009-05-10T00:09:33Z,10,6,DI,20,NULL,1020,Approved,May
1048,2009-05-08T10:14:19Z,8,18,AX,20,NULL,1020,Approved,May
1112,2009-05-24T17:26:43Z,2,6,VI,20,B,1020,Approved,May
1114,2009-05-20T13:46:58Z,7,15,MC,20,MCW,1020,Approved,May
1115,2009-05-11T13:40:04Z,8,18,AX,20,NULL,1020,Approved,May
1134,2009-05-08T01:46:32Z,8,18,AX,20,NULL,1020,Approved,May
1137,2009-05-06T13:11:17Z,7,15,MC,20,MCS,1020,Approved,May
1137,2009-05-13T23:13:29Z,7,15,MC,20,MCS,1020,Approved,May
1186,2009-05-22T09:03:03Z,2,6,VI,20,C,1020,Approved,May
1190,2009-05-21T00:15:28Z,10,6,DI,35,NULL,1020,Approved,May
1194,2009-05-30T17:32:26Z,2,6,VI,20,H,1020,Approved,May
1203,2009-05-04T20:47:33Z,7,15,MC,20,MDS,1020,Approved,May
1209,2009-05-23T16:46:48Z,2,6,VI,20,B,1320,Declined,May
1209,2009-05-23T16:48:22Z,2,6,VI,20,B,1320,Declined,May
1209,2009-05-23T16:48:33Z,2,6,VI,20,B,1320,Declined,May
1239,2009-05-15T00:10:51Z,2,6,VI,20,C,1020,Approved,May
1239,2009-05-31T00:12:58Z,2,6,VI,20,C,1020,Approved,May
1243,2009-05-07T10:34:10Z,8,18,AX,20,NULL,1020,Approved,May
1243,2009-05-15T14:51:56Z,8,18,AX,20,NULL,1020,Approved,May
1250,2009-05-22T14:06:02Z,2,6,VI,20,C,1020,Approved,May
1261,2009-05-17T12:52:05Z,2,6,VI,20,B,1020,Approved,May
1280,2009-05-22T00:09:12Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-22T12:54:41Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-23T01:12:32Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-23T13:22:22Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-24T02:12:22Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-24T14:23:05Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-25T05:52:01Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-25T17:53:32Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-26T06:14:01Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-26T18:47:29Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-27T07:03:17Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-27T19:42:23Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-28T08:22:29Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-28T20:43:23Z,8,18,AX,20,NULL,1250,Declined,May
1280,2009-05-29T09:22:38Z,8,18,AX,20,NULL,1250,Declined,May
1289,2009-05-15T17:53:54Z,8,18,AX,20,NULL,1020,Approved,May
1311,2009-05-03T22:27:09Z,7,15,MC,20,MDB,1020,Approved,May
1311,2009-05-07T01:17:28Z,7,15,MC,20,MDB,1020,Approved,May
1311,2009-05-07T01:47:11Z,7,15,MC,20,MDB,1020,Approved,May
1311,2009-05-07T18:57:06Z,7,15,MC,20,MDB,1020,Approved,May
1311,2009-05-08T09:15:19Z,7,15,MC,20,MDB,1020,Approved,May
1311,2009-05-11T14:47:24Z,7,15,MC,20,MDB,1020,Approved,May
1311,2009-05-11T15:07:13Z,7,15,MC,20,MDB,1020,Approved,May
1311,2009-05-23T19:27:08Z,7,15,MC,20,MDB,1020,Approved,May
1315,2009-05-07T20:10:54Z,2,6,VI,20,C,1020,Approved,May
1315,2009-05-14T06:12:28Z,2,6,VI,20,C,1020,Approved,May
1320,2009-05-25T21:03:37Z,2,6,VI,20,H,1020,Approved,May
1320,2009-05-29T19:34:10Z,2,6,VI,20,H,1020,Approved,May
1321,2009-05-23T00:37:06Z,2,6,VI,20,B,1020,Approved,May
1327,2009-05-15T00:14:41Z,2,6,VI,20,C,1020,Approved,May
1327,2009-05-31T00:11:35Z,2,6,VI,20,C,1020,Approved,May
1331,2009-05-22T08:12:26Z,8,18,AX,20,NULL,1020,Approved,May
1337,2009-05-11T12:54:26Z,7,15,MC,25,MCG,1020,Approved,May
1396,2009-05-25T16:54:23Z,2,6,VI,20,H,1020,Approved,May
1400,2009-05-12T19:31:47Z,7,15,MC,20,MDB,1020,Approved,May
1403,2009-05-18T16:54:52Z,2,6,VI,20,A,1020,Approved,May
1406,2009-05-21T10:27:15Z,8,18,AX,20,NULL,1020,Approved,May
1408,2009-05-05T10:16:42Z,8,18,AX,20,NULL,1020,Approved,May
1431,2009-05-29T18:41:39Z,2,6,VI,20,H,1020,Approved,May
1434,2009-05-25T21:48:49Z,8,18,AX,20,NULL,1020,Approved,May
1436,2009-05-07T00:10:08Z,2,6,VI,20,D,1020,Approved,May
1436,2009-05-23T00:13:37Z,2,6,VI,20,D,1020,Approved,May
1440,2009-05-12T23:17:48Z,7,15,MC,20,NULL,1020,Approved,May
1441,2009-05-27T17:39:25Z,2,6,VI,20,B,1020,Approved,May
1445,2009-05-14T16:55:55Z,2,6,VI,20,H,1020,Approved,May
1449,2009-05-26T11:38:24Z,7,15,MC,20,NULL,1020,Approved,May
1464,2009-05-06T09:40:02Z,2,6,VI,55,S,1020,Approved,May
1465,2009-05-29T00:14:52Z,10,6,DI,20,NULL,1020,Approved,May
1476,2009-05-11T14:59:22Z,2,6,VI,20,H,1020,Approved,May
1477,2009-05-07T14:17:10Z,8,18,AX,20,NULL,1020,Approved,May
1500,2009-05-15T11:20:27Z,7,15,MC,20,NULL,1020,Approved,May
1500,2009-05-29T11:02:37Z,7,15,MC,20,NULL,1020,Approved,May
1515,2009-05-26T15:25:38Z,2,6,VI,20,H,1020,Approved,May
1515,2009-05-26T15:56:18Z,2,6,VI,20,H,1020,Approved,May
1518,2009-05-03T21:45:10Z,2,6,VI,20,D,1020,Approved,May
1519,2009-05-11T11:03:25Z,7,15,MC,20,MCW,1020,Approved,May
1523,2009-05-04T10:13:38Z,8,18,AX,20,NULL,1020,Approved,May
1524,2009-05-21T12:56:00Z,7,15,MC,20,NULL,1020,Approved,May
1533,2009-05-12T00:09:20Z,2,6,VI,21,D,1020,Approved,May
1533,2009-05-28T00:13:27Z,2,6,VI,21,D,1020,Approved,May
1539,2009-05-18T10:52:38Z,2,6,VI,20,C,1020,Approved,May
1540,2009-05-27T22:31:50Z,7,15,MC,20,MDS,1020,Approved,May
1541,2009-05-01T13:33:54Z,7,15,MC,20,MCF,1020,Approved,May
1542,2009-05-29T18:07:58Z,2,6,VI,20,C,1020,Approved,May
1552,2009-05-29T19:22:15Z,2,6,VI,20,B,1020,Approved,May
1557,2009-05-07T19:42:50Z,2,6,VI,20,B,1020,Approved,May
1557,2009-05-07T20:00:04Z,2,6,VI,20,B,1020,Approved,May
1557,2009-05-07T20:25:14Z,2,6,VI,20,B,1020,Approved,May
1576,2009-05-20T09:25:12Z,2,6,VI,21,A,1020,Approved,May
1580,2009-05-13T17:24:45Z,7,15,MC,20,NULL,1320,Declined,May
1580,2009-05-13T17:25:14Z,7,15,MC,20,NULL,1020,Approved,May
1580,2009-05-20T12:28:44Z,7,15,MC,20,NULL,1020,Approved,May
1593,2009-05-06T23:31:02Z,2,6,VI,20,A,1020,Approved,May
1598,2009-05-03T00:14:10Z,8,18,AX,20,NULL,1020,Approved,May
1598,2009-05-07T00:12:01Z,8,18,AX,20,NULL,1020,Approved,May
1612,2009-05-14T15:08:11Z,2,6,VI,20,D,1020,Approved,May
1624,2009-05-06T13:37:00Z,7,15,MC,25,MCF,1020,Approved,May
1649,2009-05-25T15:59:22Z,2,6,VI,20,B,1020,Approved,May
1650,2009-05-20T12:32:20Z,10,6,DI,20,NULL,1857,Declined,May
1650,2009-05-20T12:34:30Z,10,6,DI,20,NULL,1857,Declined,May
1655,2009-05-09T11:59:34Z,2,6,VI,20,H,1020,Approved,May
1660,2009-05-15T12:28:39Z,2,6,VI,20,H,1020,Approved,May
1662,2009-05-02T11:36:36Z,2,6,VI,20,H,1020,Approved,May
1671,2009-05-30T00:09:27Z,8,18,AX,55,NULL,1020,Approved,May
1688,2009-05-31T14:33:30Z,2,6,VI,20,B,1020,Approved,May
1702,2009-05-31T11:18:46Z,7,15,MC,20,MCW,1020,Approved,May
1721,2009-05-30T00:09:39Z,8,18,AX,20,NULL,1020,Approved,May
1742,2009-05-23T00:11:48Z,7,15,MC,20,MCS,1020,Approved,May
1746,2009-05-12T12:46:47Z,8,18,AX,20,NULL,1020,Approved,May
1750,2009-05-20T17:48:40Z,2,6,VI,20,B,1020,Approved,May
1763,2009-05-06T22:54:22Z,8,18,AX,20,NULL,1020,Approved,May
1765,2009-05-29T00:09:49Z,7,15,MC,20,MPL,1020,Approved,May
1767,2009-05-04T20:32:53Z,2,6,VI,20,C,1020,Approved,May
1784,2009-05-04T10:40:51Z,2,6,VI,20,B,1020,Approved,May
1784,2009-05-20T00:09:55Z,2,6,VI,20,B,1020,Approved,May
1797,2009-05-26T21:03:03Z,2,6,VI,20,H,1020,Approved,May
1807,2009-05-03T08:41:51Z,7,15,MC,25,MEB,1020,Approved,May
1807,2009-05-03T20:42:07Z,7,15,MC,25,MEB,1020,Approved,May
1809,2009-05-16T00:42:04Z,2,6,VI,20,G1,1020,Approved,May
1816,2009-05-13T10:48:54Z,2,6,VI,20,A,1020,Approved,May
1816,2009-05-29T00:13:04Z,2,6,VI,20,A,1020,Approved,May
1839,2009-05-21T16:54:54Z,2,6,VI,20,D,1020,Approved,May
1850,2009-05-30T23:11:50Z,2,6,VI,20,B,1020,Approved,May
1854,2009-05-21T16:58:56Z,7,15,MC,20,MCC,1020,Approved,May
1884,2009-05-14T22:39:18Z,7,15,MC,20,NULL,1020,Approved,May
1885,2009-05-04T09:45:40Z,2,6,VI,21,D,1020,Approved,May
1902,2009-05-12T14:01:34Z,2,6,VI,20,B,1020,Approved,May
1902,2009-05-13T09:33:58Z,2,6,VI,20,B,1020,Approved,May
1912,2009-05-25T01:40:03Z,2,6,VI,20,B,1020,Approved,May
1913,2009-05-31T12:42:51Z,2,6,VI,20,B,1020,Approved,May
1927,2009-05-08T17:07:27Z,7,15,MC,20,NULL,1020,Approved,May
1948,2009-05-26T12:22:01Z,7,15,MC,20,MDP,1020,Approved,May
1949,2009-05-21T17:33:46Z,2,6,VI,20,B,1020,Approved,May
1970,2009-05-31T21:07:14Z,7,15,MC,20,MCW,1020,Approved,May
1976,2009-05-18T14:44:06Z,2,6,VI,20,H,1020,Approved,May
1978,2009-05-14T12:59:42Z,7,15,MC,20,MCC,1020,Approved,May
1981,2009-05-25T17:44:32Z,7,15,MC,20,MCW,1020,Approved,May
1988,2009-05-25T14:50:50Z,7,15,MC,20,NULL,1020,Approved,May
1993,2009-05-20T16:08:20Z,10,6,DI,20,NULL,1020,Approved,May
2006,2009-05-21T18:32:09Z,7,15,MC,25,MDB,1020,Approved,May
2011,2009-05-28T15:48:59Z,7,15,MC,20,MCW,1020,Approved,May
2013,2009-05-25T22:00:14Z,2,6,VI,20,C,1020,Approved,May
2028,2009-05-17T17:31:36Z,2,6,VI,20,G,1320,Declined,May
2028,2009-05-17T17:37:55Z,2,6,VI,20,G,1320,Declined,May
2039,2009-05-10T11:22:49Z,2,6,VI,20,H,1020,Approved,May
2077,2009-05-26T00:10:12Z,7,15,MC,20,MDG,1020,Approved,May
2078,2009-05-25T16:13:41Z,2,6,VI,20,B,1020,Approved,May
2080,2009-05-11T00:09:40Z,2,6,VI,20,B,1020,Approved,May
2080,2009-05-21T08:22:08Z,2,6,VI,35,B,1020,Approved,May
2083,2009-05-13T22:30:26Z,7,15,MC,20,NULL,1020,Approved,May
2088,2009-05-15T11:31:24Z,2,6,VI,20,A,1020,Approved,May
2088,2009-05-31T00:09:48Z,2,6,VI,20,A,1020,Approved,May
2091,2009-05-09T14:32:16Z,8,18,AX,20,NULL,1020,Approved,May
2098,2009-05-24T14:00:12Z,2,6,VI,20,C,1020,Approved,May
2101,2009-05-12T00:10:15Z,7,15,MC,10,NULL,1020,Approved,May
2105,2009-05-01T21:18:23Z,10,6,DI,20,NULL,1020,Approved,May
2107,2009-05-28T09:54:40Z,8,18,AX,20,NULL,1020,Approved,May
2110,2009-05-12T00:14:12Z,7,15,MC,20,MCC,1020,Approved,May
2110,2009-05-18T18:54:30Z,7,15,MC,20,MCC,1020,Approved,May
2120,2009-05-11T11:52:11Z,8,18,AX,20,NULL,1020,Approved,May
2130,2009-05-02T10:48:59Z,2,6,VI,20,C,1020,Approved,May
2136,2009-05-14T18:29:27Z,2,6,VI,20,B,1020,Approved,May
2140,2009-05-19T18:11:52Z,8,18,AX,20,NULL,1020,Approved,May
2148,2009-05-23T14:16:07Z,2,6,VI,20,B,1020,Approved,May
2150,2009-05-10T13:27:03Z,2,6,VI,20,C,1020,Approved,May
2150,2009-05-19T21:23:48Z,2,6,VI,20,C,1020,Approved,May
2151,2009-05-07T17:30:33Z,2,6,VI,20,C,1020,Approved,May
2153,2009-05-04T08:34:28Z,7,15,MC,20,NULL,1020,Approved,May
2156,2009-05-21T11:43:07Z,2,6,VI,20,B,1020,Approved,May
2166,2009-05-01T11:58:44Z,8,18,AX,20,NULL,1020,Approved,May
2168,2009-05-29T21:57:15Z,7,15,MC,20,NULL,1020,Approved,May
2173,2009-05-14T09:25:23Z,7,15,MC,20,MCC,1020,Approved,May
2177,2009-05-18T15:12:54Z,8,18,AX,20,NULL,1020,Approved,May
2178,2009-05-09T13:46:59Z,2,6,VI,30,A,1020,Approved,May
2178,2009-05-15T17:34:47Z,2,6,VI,30,A,1020,Approved,May
2182,2009-05-06T13:33:01Z,7,15,MC,20,MCO,1020,Approved,May
2191,2009-05-29T14:50:47Z,2,6,VI,20,G,1240,Declined,May
2191,2009-05-29T14:52:40Z,2,6,VI,20,G,1240,Declined,May
2191,2009-05-29T14:54:36Z,2,6,VI,20,G,1240,Declined,May
2194,2009-05-11T21:27:25Z,10,6,DI,20,NULL,1020,Approved,May
2207,2009-05-21T11:19:47Z,2,6,VI,20,B,1020,Approved,May
2213,2009-05-22T09:32:09Z,7,15,MC,20,MPL,1020,Approved,May
2220,2009-05-08T00:15:56Z,2,6,VI,20,B,1020,Approved,May
2225,2009-05-22T01:14:48Z,7,15,MC,20,NULL,1020,Approved,May
2253,2009-05-05T13:36:32Z,7,15,MC,20,NULL,1020,Approved,May
2253,2009-05-26T20:14:36Z,7,15,MC,20,NULL,1020,Approved,May
2258,2009-05-16T23:49:19Z,2,6,VI,20,H,1020,Approved,May
2260,2009-05-05T12:56:40Z,2,6,VI,20,H,1020,Approved,May
2263,2009-05-10T00:09:20Z,2,6,VI,20,A,1020,Approved,May
2263,2009-05-26T00:14:53Z,2,6,VI,20,A,1020,Approved,May
2274,2009-05-31T21:15:10Z,8,18,AX,20,NULL,1020,Approved,May
2275,2009-05-04T14:31:35Z,2,6,VI,20,G2,1020,Approved,May
2277,2009-05-22T11:47:01Z,7,15,MC,50,NULL,1100,Declined,May
2277,2009-05-22T11:48:48Z,7,15,MC,20,NULL,1020,Approved,May
2288,2009-05-11T13:05:13Z,8,18,AX,20,NULL,1020,Approved,May
2303,2009-05-22T14:41:07Z,10,6,DI,20,NULL,1020,Approved,May
2315,2009-05-20T11:40:58Z,2,6,VI,20,C,1020,Approved,May
2316,2009-05-10T14:52:09Z,7,15,MC,20,MDS,1020,Approved,May
2325,2009-05-04T08:20:10Z,8,18,AX,20,NULL,1020,Approved,May
2336,2009-05-15T21:51:34Z,2,6,VI,20,H,1020,Approved,May
2336,2009-05-26T16:23:49Z,2,6,VI,20,H,1020,Approved,May
2340,2009-05-04T16:34:57Z,8,18,AX,20,NULL,1020,Approved,May
2345,2009-05-28T16:49:34Z,2,6,VI,20,H,1020,Approved,May
2355,2009-05-07T13:54:43Z,2,6,VI,20,B,1020,Approved,May
2403,2009-05-31T23:12:45Z,2,6,VI,20,H,1020,Approved,May
2423,2009-05-11T15:31:40Z,7,15,MC,20,NULL,1020,Approved,May
2428,2009-05-21T11:46:06Z,7,15,MC,20,NULL,1020,Approved,May
2428,2009-05-28T01:43:34Z,7,15,MC,20,NULL,1020,Approved,May
2434,2009-05-29T15:12:31Z,8,18,AX,20,NULL,1020,Approved,May
2441,2009-05-03T20:05:17Z,2,6,VI,20,G2,1020,Approved,May
2466,2009-05-05T14:50:39Z,7,15,MC,20,NULL,1020,Approved,May
2467,2009-05-26T12:45:39Z,8,18,AX,20,NULL,1020,Approved,May
2498,2009-05-18T02:00:38Z,2,6,VI,20,B,1020,Approved,May
2506,2009-05-15T17:07:32Z,2,6,VI,20,B,1020,Approved,May
2537,2009-05-07T11:40:28Z,2,6,VI,21,D,1020,Approved,May
2537,2009-05-31T11:23:57Z,2,6,VI,21,D,1020,Approved,May
2544,2009-05-08T23:49:15Z,2,6,VI,20,B,1020,Approved,May
2544,2009-05-24T00:14:15Z,2,6,VI,20,B,1020,Approved,May
2558,2009-05-05T17:28:35Z,2,6,VI,20,H,1020,Approved,May
2570,2009-05-12T14:50:07Z,7,15,MC,20,NULL,1020,Approved,May
2580,2009-05-19T13:06:19Z,7,15,MC,20,NULL,1020,Approved,May
2599,2009-05-04T22:20:41Z,2,6,VI,20,B,1020,Approved,May
2600,2009-05-18T10:07:14Z,7,15,MC,20,NULL,1020,Approved,May
2617,2009-05-04T18:54:03Z,2,6,VI,20,B,1020,Approved,May
2617,2009-05-20T00:17:06Z,2,6,VI,20,B,1020,Approved,May
2651,2009-05-06T00:09:38Z,7,15,MC,20,MPL,1020,Approved,May
2651,2009-05-28T23:14:35Z,7,15,MC,20,MPL,1020,Approved,May
2661,2009-05-20T16:58:09Z,2,6,VI,20,C,1020,Approved,May
2683,2009-05-27T12:59:30Z,2,6,VI,20,H,1020,Approved,May
2688,2009-05-13T17:05:23Z,8,18,AX,20,NULL,1020,Approved,May
2692,2009-05-04T20:17:42Z,10,6,DI,20,NULL,1020,Approved,May
2693,2009-05-24T23:22:07Z,8,18,AX,20,NULL,1020,Approved,May
2714,2009-05-20T11:22:08Z,8,18,AX,20,NULL,1020,Approved,May
2716,2009-05-09T16:15:03Z,2,6,VI,20,A,1020,Approved,May
2730,2009-05-05T08:57:39Z,7,15,MC,20,MPL,1020,Approved,May
2744,2009-05-18T11:29:35Z,7,15,MC,20,MCW,1020,Approved,May
2746,2009-05-17T15:08:25Z,2,6,VI,20,G,1020,Approved,May
2753,2009-05-07T14:03:58Z,7,15,MC,20,NULL,1020,Approved,May
2756,2009-05-18T18:57:16Z,7,15,MC,20,MWE,1020,Approved,May
2756,2009-05-29T16:33:32Z,7,15,MC,20,MWE,1020,Approved,May
