Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
127,2009-01-27T20:35:32Z,2,6,VI,20,A,1020,Approved,Jan
129,2009-01-12T13:22:25Z,2,6,VI,20,H,1020,Approved,Jan
134,2009-01-07T15:01:38Z,7,6,MC,20,NULL,1020,Approved,Jan
134,2009-01-07T15:02:33Z,7,6,MC,20,NULL,1020,Approved,Jan
148,2009-01-22T22:54:01Z,7,6,MC,20,NULL,1020,Approved,Jan
150,2009-01-03T00:15:26Z,2,6,VI,20,C,1020,Approved,Jan
150,2009-01-19T00:09:39Z,2,6,VI,20,C,1020,Approved,Jan
168,2009-01-19T21:54:29Z,7,6,MC,20,NULL,1020,Approved,Jan
178,2009-01-14T16:21:04Z,2,6,VI,30,S1,1020,Approved,Jan
190,2009-01-04T16:06:31Z,2,6,VI,21,B,1020,Approved,Jan
190,2009-01-14T20:01:50Z,2,6,VI,21,B,1020,Approved,Jan
190,2009-01-22T13:42:24Z,2,6,VI,21,B,1020,Approved,Jan
194,2009-01-04T14:32:26Z,2,6,VI,20,D,1020,Approved,Jan
210,2009-01-31T11:11:19Z,2,6,VI,20,D,1020,Approved,Jan
212,2009-01-22T13:48:47Z,2,6,VI,20,C,1020,Approved,Jan
216,2009-01-15T21:01:11Z,2,6,VI,20,H,1020,Approved,Jan
219,2009-01-23T01:31:26Z,2,6,VI,20,H,1020,Approved,Jan
228,2009-01-24T22:56:52Z,2,6,VI,20,C,1020,Approved,Jan
234,2009-01-30T21:47:31Z,2,6,VI,20,C,1020,Approved,Jan
236,2009-01-09T00:15:05Z,2,6,VI,20,C,1020,Approved,Jan
236,2009-01-25T00:11:49Z,2,6,VI,20,C,1020,Approved,Jan
237,2009-01-06T10:16:48Z,2,6,VI,20,H,1020,Approved,Jan
237,2009-01-13T17:21:25Z,2,6,VI,20,H,1020,Approved,Jan
241,2009-01-13T00:13:08Z,2,6,VI,20,B,1020,Approved,Jan
241,2009-01-29T00:09:23Z,2,6,VI,20,B,1020,Approved,Jan
251,2009-01-28T17:46:29Z,8,18,AX,20,NULL,1020,Approved,Jan
263,2009-01-22T16:43:54Z,7,6,MC,20,NULL,1020,Approved,Jan
263,2009-01-29T06:19:22Z,7,6,MC,20,NULL,1020,Approved,Jan
272,2009-01-05T15:51:16Z,2,6,VI,20,H,1020,Approved,Jan
278,2009-01-02T01:18:14Z,8,18,AX,20,NULL,1020,Approved,Jan
279,2009-01-09T00:11:14Z,2,6,VI,20,B,1020,Approved,Jan
279,2009-01-24T15:32:22Z,2,6,VI,20,B,1020,Approved,Jan
283,2009-01-17T17:08:01Z,2,6,VI,20,H,1020,Approved,Jan
285,2009-01-02T15:15:40Z,2,6,VI,20,H,1020,Approved,Jan
285,2009-01-02T15:33:08Z,2,6,VI,20,H,1020,Approved,Jan
286,2009-01-21T19:13:22Z,7,6,MC,20,NULL,1020,Approved,Jan
291,2009-01-26T15:47:07Z,8,18,AX,20,NULL,1020,Approved,Jan
293,2009-01-09T12:32:51Z,2,6,VI,20,H,1320,Declined,Jan
293,2009-01-09T13:04:29Z,2,6,VI,20,H,1020,Approved,Jan
295,2009-01-31T16:41:48Z,2,6,VI,20,H,1020,Approved,Jan
296,2009-01-07T18:57:07Z,2,6,VI,20,H,1020,Approved,Jan
296,2009-01-09T11:41:50Z,2,6,VI,20,H,1020,Approved,Jan
296,2009-01-28T13:58:42Z,2,6,VI,20,H,1020,Approved,Jan
300,2009-01-15T00:16:54Z,2,6,VI,20,C,1020,Approved,Jan
300,2009-01-21T17:00:19Z,2,6,VI,20,C,1020,Approved,Jan
311,2009-01-17T00:11:34Z,7,6,MC,20,NULL,1020,Approved,Jan
315,2009-01-13T01:13:22Z,8,18,AX,20,NULL,1020,Approved,Jan
317,2009-01-05T19:01:42Z,2,6,VI,20,C,1020,Approved,Jan
336,2009-01-20T22:35:20Z,8,18,AX,20,NULL,1020,Approved,Jan
349,2009-01-06T00:10:30Z,2,6,VI,20,G,1020,Approved,Jan
349,2009-01-17T06:17:59Z,2,6,VI,20,G,1020,Approved,Jan
357,2009-01-18T00:14:26Z,8,18,AX,20,NULL,1020,Approved,Jan
372,2009-01-29T11:29:15Z,2,6,VI,20,G2,1020,Approved,Jan
378,2009-01-01T15:23:29Z,2,6,VI,20,D,1020,Approved,Jan
385,2009-01-18T22:47:47Z,7,6,MC,20,MCW,1020,Approved,Jan
386,2009-01-05T21:58:07Z,2,6,VI,20,G,1020,Approved,Jan
386,2009-01-08T19:37:51Z,2,6,VI,30,G,1020,Approved,Jan
386,2009-01-13T21:52:42Z,2,6,VI,20,G,1020,Approved,Jan
391,2009-01-08T00:12:35Z,2,6,VI,20,H,1020,Approved,Jan
397,2009-01-10T16:30:43Z,2,6,VI,20,B,1020,Approved,Jan
399,2009-01-01T17:36:03Z,2,6,VI,20,B,1020,Approved,Jan
409,2009-01-21T00:09:21Z,7,6,MC,20,NULL,1020,Approved,Jan
412,2009-01-23T12:46:37Z,7,6,MC,20,MCW,1020,Approved,Jan
418,2009-01-17T19:28:49Z,2,6,VI,20,H,1020,Approved,Jan
426,2009-01-09T10:09:16Z,7,6,MC,20,MCW,1020,Approved,Jan
436,2009-01-27T12:54:46Z,2,6,VI,20,H,1020,Approved,Jan
461,2009-01-15T15:18:14Z,8,18,AX,20,NULL,1250,Declined,Jan
461,2009-01-15T15:20:04Z,8,18,AX,20,NULL,1020,Approved,Jan
462,2009-01-04T21:35:55Z,2,6,VI,20,B,1020,Approved,Jan
462,2009-01-20T00:14:50Z,2,6,VI,20,B,1020,Approved,Jan
462,2009-01-30T21:12:37Z,2,6,VI,20,B,1020,Approved,Jan
463,2009-01-08T13:26:59Z,7,6,MC,20,NULL,1020,Approved,Jan
467,2009-01-13T12:02:52Z,2,6,VI,20,B,1020,Approved,Jan
467,2009-01-29T00:11:31Z,2,6,VI,20,B,1020,Approved,Jan
468,2009-01-29T15:09:00Z,10,6,DI,20,NULL,1020,Approved,Jan
478,2009-01-03T00:09:34Z,7,6,MC,20,NULL,1020,Approved,Jan
478,2009-01-21T17:01:07Z,7,6,MC,20,NULL,1020,Approved,Jan
481,2009-01-15T16:01:26Z,7,6,MC,25,NULL,1020,Approved,Jan
481,2009-01-29T15:13:07Z,7,6,MC,25,NULL,1020,Approved,Jan
488,2009-01-07T12:39:12Z,2,6,VI,20,B,1020,Approved,Jan
492,2009-01-18T00:11:37Z,8,18,AX,20,NULL,1020,Approved,Jan
495,2009-01-12T15:24:07Z,8,18,AX,20,NULL,1020,Approved,Jan
500,2009-01-09T17:33:17Z,2,6,VI,20,H,1020,Approved,Jan
503,2009-01-05T20:52:37Z,10,6,DI,20,NULL,1020,Approved,Jan
504,2009-01-24T22:30:35Z,10,6,DI,20,NULL,1020,Approved,Jan
506,2009-01-09T10:30:18Z,10,6,DI,20,NULL,1020,Approved,Jan
518,2009-01-09T00:11:13Z,2,6,VI,20,A,1020,Approved,Jan
518,2009-01-25T00:09:28Z,2,6,VI,20,A,1020,Approved,Jan
532,2009-01-16T15:15:30Z,2,6,VI,35,G2,1320,Declined,Jan
533,2009-01-03T00:09:39Z,2,6,VI,20,H,1020,Approved,Jan
533,2009-01-19T00:13:58Z,2,6,VI,20,H,1020,Approved,Jan
534,2009-01-30T13:59:41Z,2,6,VI,20,H,1020,Approved,Jan
536,2009-01-07T13:52:38Z,2,6,VI,55,NULL,1815,Declined,Jan
536,2009-01-07T13:54:29Z,2,6,VI,55,NULL,1815,Declined,Jan
539,2009-01-20T10:25:04Z,2,6,VI,55,NULL,1815,Declined,Jan
539,2009-01-29T12:10:10Z,2,6,VI,55,NULL,1815,Declined,Jan
539,2009-01-29T12:10:43Z,2,6,VI,55,NULL,1815,Declined,Jan
540,2009-01-07T14:05:15Z,2,6,VI,55,NULL,1815,Declined,Jan
568,2009-01-25T15:54:57Z,2,6,VI,20,B,1020,Approved,Jan
570,2009-01-18T00:09:12Z,8,18,AX,20,NULL,1020,Approved,Jan
580,2009-01-06T13:41:57Z,2,6,VI,20,G,1020,Approved,Jan
582,2009-01-08T21:55:58Z,2,6,VI,20,H,1020,Approved,Jan
582,2009-01-24T00:12:36Z,2,6,VI,20,H,1020,Approved,Jan
588,2009-01-04T22:28:32Z,2,6,VI,20,G,1020,Approved,Jan
590,2009-01-01T21:57:06Z,7,6,MC,20,MDS,1020,Approved,Jan
601,2009-01-04T09:05:28Z,7,6,MC,20,NULL,1020,Approved,Jan
601,2009-01-04T09:36:44Z,7,6,MC,20,NULL,1020,Approved,Jan
604,2009-01-07T19:42:21Z,2,6,VI,20,B,1020,Approved,Jan
604,2009-01-20T23:16:30Z,2,6,VI,20,B,1020,Approved,Jan
611,2009-01-22T12:11:15Z,7,6,MC,20,NULL,1020,Approved,Jan
617,2009-01-13T15:32:58Z,8,18,AX,20,NULL,1020,Approved,Jan
628,2009-01-18T09:44:01Z,7,6,MC,20,NULL,1020,Approved,Jan
630,2009-01-22T13:57:12Z,2,6,VI,20,B,1020,Approved,Jan
640,2009-01-18T00:16:10Z,7,6,MC,20,NULL,1020,Approved,Jan
642,2009-01-12T00:10:51Z,8,18,AX,20,NULL,1020,Approved,Jan
652,2009-01-07T08:30:23Z,2,6,VI,20,B,1020,Approved,Jan
653,2009-01-24T00:44:45Z,8,18,AX,20,NULL,1020,Approved,Jan
659,2009-01-27T21:07:12Z,8,18,AX,20,NULL,1020,Approved,Jan
666,2009-01-26T09:23:28Z,7,6,MC,20,NULL,1020,Approved,Jan
668,2009-01-30T17:23:38Z,2,6,VI,20,B,1020,Approved,Jan
668,2009-01-30T17:30:25Z,2,6,VI,20,B,1020,Approved,Jan
679,2009-01-10T13:56:02Z,2,6,VI,20,H,1020,Approved,Jan
683,2009-01-10T11:07:16Z,7,6,MC,20,NULL,1020,Approved,Jan
685,2009-01-01T14:17:35Z,7,6,MC,20,MDS,1020,Approved,Jan
685,2009-01-02T12:51:53Z,7,6,MC,20,MDS,1020,Approved,Jan
707,2009-01-15T23:08:56Z,2,6,VI,20,C,1020,Approved,Jan
709,2009-01-31T11:09:32Z,2,6,VI,20,C,1020,Approved,Jan
721,2009-01-08T12:11:11Z,8,18,AX,20,NULL,1020,Approved,Jan
721,2009-01-31T00:08:27Z,8,18,AX,20,NULL,1020,Approved,Jan
729,2009-01-05T12:06:49Z,8,18,AX,20,NULL,1020,Approved,Jan
733,2009-01-13T08:59:48Z,7,6,MC,20,NULL,1020,Approved,Jan
734,2009-01-05T17:13:28Z,7,6,MC,20,MCS,1020,Approved,Jan
736,2009-01-30T14:24:11Z,2,6,VI,20,H,1020,Approved,Jan
741,2009-01-22T16:46:33Z,7,6,MC,20,MPL,1020,Approved,Jan
746,2009-01-06T11:14:46Z,7,6,MC,20,NULL,1020,Approved,Jan
752,2009-01-04T15:38:05Z,2,6,VI,20,H,1020,Approved,Jan
757,2009-01-26T15:21:52Z,7,6,MC,20,NULL,1020,Approved,Jan
781,2009-01-14T12:33:16Z,2,6,VI,20,H,1330,Declined,Jan
781,2009-01-14T12:33:45Z,2,6,VI,20,H,1330,Declined,Jan
781,2009-01-14T12:36:27Z,2,6,VI,20,H,1330,Declined,Jan
785,2009-01-12T00:10:00Z,8,18,AX,25,NULL,1020,Approved,Jan
786,2009-01-28T15:52:45Z,2,6,VI,20,C,1020,Approved,Jan
788,2009-01-18T20:33:53Z,10,6,DI,20,NULL,1020,Approved,Jan
792,2009-01-21T21:10:37Z,2,6,VI,20,A,1020,Approved,Jan
792,2009-01-24T17:10:08Z,2,6,VI,20,A,1020,Approved,Jan
797,2009-01-12T13:23:56Z,7,6,MC,20,NULL,1020,Approved,Jan
797,2009-01-26T18:51:18Z,7,6,MC,20,NULL,1020,Approved,Jan
798,2009-01-29T08:23:10Z,8,18,AX,20,NULL,1020,Approved,Jan
803,2009-01-30T10:42:41Z,8,18,AX,20,NULL,1020,Approved,Jan
805,2009-01-03T16:07:52Z,2,6,VI,35,A,1020,Approved,Jan
808,2009-01-20T00:12:57Z,7,6,MC,20,NULL,1020,Approved,Jan
816,2009-01-02T15:43:30Z,2,6,VI,20,B,1020,Approved,Jan
816,2009-01-16T08:42:32Z,2,6,VI,20,B,1020,Approved,Jan
816,2009-01-16T10:32:08Z,2,6,VI,20,B,1020,Approved,Jan
817,2009-01-08T14:41:10Z,2,6,VI,25,B,1020,Approved,Jan
818,2009-01-31T09:32:52Z,2,6,VI,20,B,1020,Approved,Jan
824,2009-01-10T18:22:07Z,10,6,DI,20,NULL,1020,Approved,Jan
826,2009-01-09T18:30:10Z,7,6,MC,20,NULL,1020,Approved,Jan
826,2009-01-17T08:11:56Z,7,6,MC,20,NULL,1020,Approved,Jan
831,2009-01-08T12:15:26Z,2,6,VI,20,B,1020,Approved,Jan
831,2009-01-15T15:22:23Z,2,6,VI,20,B,1020,Approved,Jan
832,2009-01-12T00:10:36Z,2,6,VI,20,H,1020,Approved,Jan
832,2009-01-28T00:09:35Z,2,6,VI,20,H,1020,Approved,Jan
836,2009-01-21T22:19:41Z,2,6,VI,20,H,1020,Approved,Jan
841,2009-01-31T12:28:50Z,2,6,VI,20,C,1320,Declined,Jan
842,2009-01-23T18:25:15Z,8,18,AX,20,NULL,1020,Approved,Jan
842,2009-01-23T18:33:44Z,8,18,AX,20,NULL,1020,Approved,Jan
854,2009-01-16T00:10:17Z,2,6,VI,20,H,1020,Approved,Jan
855,2009-01-08T23:39:23Z,2,6,VI,20,G2,1020,Approved,Jan
864,2009-01-13T12:37:04Z,8,18,AX,20,NULL,1020,Approved,Jan
866,2009-01-07T15:01:33Z,7,6,MC,20,MCG,1020,Approved,Jan
869,2009-01-05T15:17:30Z,7,6,MC,20,MCW,1020,Approved,Jan
870,2009-01-05T18:37:48Z,2,6,VI,20,B,1020,Approved,Jan
871,2009-01-23T11:13:27Z,7,6,MC,20,MWE,1020,Approved,Jan
876,2009-01-20T00:13:12Z,8,18,AX,20,NULL,1020,Approved,Jan
883,2009-01-20T16:06:00Z,2,6,VI,20,G2,1020,Approved,Jan
893,2009-01-09T10:24:05Z,2,6,VI,20,D,1020,Approved,Jan
893,2009-01-16T09:24:33Z,2,6,VI,20,D,1020,Approved,Jan
921,2009-01-19T20:06:33Z,7,6,MC,30,NULL,1020,Approved,Jan
921,2009-01-28T11:40:33Z,7,6,MC,30,NULL,1020,Approved,Jan
927,2009-01-22T10:39:16Z,2,6,VI,25,G,1020,Approved,Jan
931,2009-01-14T13:14:47Z,7,6,MC,30,NULL,1020,Approved,Jan
937,2009-01-31T14:29:54Z,8,18,AX,20,NULL,1020,Approved,Jan
946,2009-01-19T15:04:57Z,7,6,MC,25,MDB,1020,Approved,Jan
949,2009-01-02T00:09:54Z,7,6,MC,20,NULL,1020,Approved,Jan
949,2009-01-24T15:32:14Z,7,6,MC,20,NULL,1020,Approved,Jan
955,2009-01-12T00:31:27Z,7,6,MC,20,MPL,1020,Approved,Jan
961,2009-01-03T17:20:49Z,2,6,VI,20,A,1020,Approved,Jan
970,2009-01-10T16:05:34Z,2,6,VI,35,C,1020,Approved,Jan
972,2009-01-01T00:14:23Z,2,6,VI,20,C,1020,Approved,Jan
972,2009-01-17T00:13:24Z,2,6,VI,20,C,1020,Approved,Jan
981,2009-01-20T00:28:17Z,7,6,MC,20,NULL,1020,Approved,Jan
985,2009-01-02T22:21:28Z,2,6,VI,20,C,1020,Approved,Jan
985,2009-01-18T00:13:19Z,2,6,VI,20,C,1020,Approved,Jan
998,2009-01-20T14:12:19Z,7,6,MC,20,MCC,1020,Approved,Jan
1018,2009-01-12T00:09:28Z,8,18,AX,20,NULL,1020,Approved,Jan
1020,2009-01-03T13:57:11Z,10,6,DI,35,NULL,1020,Approved,Jan
1020,2009-01-04T12:16:20Z,10,6,DI,30,NULL,1801,Declined,Jan
1021,2009-01-03T20:39:56Z,8,18,AX,20,NULL,1020,Approved,Jan
1025,2009-01-15T13:56:38Z,7,6,MC,20,MCW,1020,Approved,Jan
1025,2009-01-20T20:44:31Z,7,6,MC,20,MCW,1020,Approved,Jan
1026,2009-01-14T00:15:39Z,2,6,VI,20,H,1020,Approved,Jan
1026,2009-01-30T00:13:29Z,2,6,VI,20,H,1020,Approved,Jan
1027,2009-01-06T09:39:52Z,7,6,MC,20,NULL,1020,Approved,Jan
1027,2009-01-15T11:05:15Z,7,6,MC,20,NULL,1020,Approved,Jan
1030,2009-01-13T20:55:12Z,7,6,MC,20,NULL,1020,Approved,Jan
1033,2009-01-06T14:10:44Z,2,6,VI,55,NULL,1020,Approved,Jan
1036,2009-01-14T16:44:27Z,2,6,VI,20,B,1020,Approved,Jan
1036,2009-01-22T11:24:06Z,2,6,VI,20,B,1020,Approved,Jan
1045,2009-01-01T01:13:47Z,2,6,VI,20,A,1320,Declined,Jan
1045,2009-01-01T13:14:34Z,2,6,VI,20,A,1320,Declined,Jan
1045,2009-01-02T01:14:44Z,2,6,VI,20,A,1320,Declined,Jan
1045,2009-01-02T13:35:22Z,2,6,VI,20,A,1320,Declined,Jan
1045,2009-01-02T13:47:37Z,2,6,VI,20,A,1320,Declined,Jan
1054,2009-01-07T09:09:02Z,7,6,MC,20,NULL,1420,Declined,Jan
1054,2009-01-07T10:52:50Z,7,6,MC,20,NULL,1420,Declined,Jan
1059,2009-01-07T14:01:46Z,7,6,MC,20,NULL,1020,Approved,Jan
1062,2009-01-16T00:14:39Z,2,6,VI,30,C,1020,Approved,Jan
1070,2009-01-12T00:16:23Z,2,6,VI,20,B,1020,Approved,Jan
1070,2009-01-28T00:09:45Z,2,6,VI,20,B,1020,Approved,Jan
1074,2009-01-22T00:29:27Z,8,18,AX,20,NULL,1020,Approved,Jan
1075,2009-01-05T21:36:30Z,7,6,MC,20,NULL,1020,Approved,Jan
1075,2009-01-10T10:22:40Z,7,6,MC,20,NULL,1020,Approved,Jan
1086,2009-01-23T17:15:25Z,8,18,AX,20,NULL,1020,Approved,Jan
1091,2009-01-20T20:39:54Z,7,6,MC,20,NULL,1020,Approved,Jan
1096,2009-01-21T14:28:17Z,7,6,MC,20,NULL,1020,Approved,Jan
1099,2009-01-20T00:08:35Z,2,6,VI,20,H,1020,Approved,Jan
1129,2009-01-25T17:53:44Z,10,6,DI,20,NULL,1020,Approved,Jan
1131,2009-01-01T19:36:36Z,2,6,VI,20,A,1020,Approved,Jan
1132,2009-01-06T00:09:50Z,2,6,VI,20,H,1020,Approved,Jan
1132,2009-01-20T10:07:55Z,2,6,VI,20,H,1020,Approved,Jan
1146,2009-01-15T16:09:24Z,2,6,VI,20,B,1020,Approved,Jan
1146,2009-01-31T00:13:46Z,2,6,VI,20,B,1020,Approved,Jan
1160,2009-01-07T14:12:31Z,2,6,VI,20,A,1020,Approved,Jan
1175,2009-01-26T18:23:48Z,8,18,AX,20,NULL,1020,Approved,Jan
1180,2009-01-07T12:42:24Z,2,6,VI,20,H,1020,Approved,Jan
1181,2009-01-30T16:27:49Z,8,18,AX,20,NULL,1250,Declined,Jan
1183,2009-01-09T00:14:53Z,2,6,VI,20,A,1020,Approved,Jan
1184,2009-01-31T11:00:20Z,7,6,MC,25,NULL,1020,Approved,Jan
1185,2009-01-02T00:16:32Z,2,6,VI,20,A,1020,Approved,Jan
1185,2009-01-13T23:50:32Z,2,6,VI,20,A,1020,Approved,Jan
1190,2009-01-21T00:14:58Z,10,6,DI,35,NULL,1020,Approved,Jan
1193,2009-01-26T16:19:28Z,2,6,VI,20,C,1020,Approved,Jan
1201,2009-01-09T12:03:55Z,8,18,AX,25,NULL,1020,Approved,Jan
1208,2009-01-08T00:16:48Z,2,6,VI,20,B,1020,Approved,Jan
1208,2009-01-15T10:38:20Z,2,6,VI,20,B,1020,Approved,Jan
1214,2009-01-05T16:25:32Z,8,18,AX,20,NULL,1020,Approved,Jan
1218,2009-01-28T21:00:53Z,2,6,VI,20,A,1020,Approved,Jan
1220,2009-01-14T10:45:39Z,8,18,AX,20,NULL,1020,Approved,Jan
1222,2009-01-03T13:09:38Z,2,6,VI,20,H,1020,Approved,Jan
1226,2009-01-16T21:44:24Z,2,6,VI,20,B,1020,Approved,Jan
1231,2009-01-11T20:33:08Z,2,6,VI,20,B,1020,Approved,Jan
1237,2009-01-26T17:49:13Z,7,6,MC,20,NULL,1020,Approved,Jan
1239,2009-01-07T17:00:33Z,2,6,VI,20,C,1020,Approved,Jan
1239,2009-01-23T00:14:22Z,2,6,VI,20,C,1020,Approved,Jan
1244,2009-01-10T15:00:09Z,2,6,VI,20,D,1020,Approved,Jan
1251,2009-01-02T12:34:05Z,7,6,MC,20,MWE,1020,Approved,Jan
1260,2009-01-03T21:55:06Z,2,6,VI,20,B,1020,Approved,Jan
1263,2009-01-01T15:14:00Z,7,6,MC,20,NULL,1020,Approved,Jan
1269,2009-01-18T19:28:37Z,8,18,AX,20,NULL,1020,Approved,Jan
1271,2009-01-25T20:57:35Z,2,6,VI,20,C,1020,Approved,Jan
1273,2009-01-24T19:25:13Z,7,6,MC,20,MCC,1020,Approved,Jan
1280,2009-01-22T00:14:15Z,8,18,AX,20,NULL,1020,Approved,Jan
1291,2009-01-31T23:07:12Z,2,6,VI,21,NULL,1020,Approved,Jan
1292,2009-01-04T20:52:15Z,2,6,VI,20,H,1020,Approved,Jan
1295,2009-01-17T14:11:09Z,8,18,AX,20,NULL,1020,Approved,Jan
1299,2009-01-16T13:56:10Z,2,6,VI,20,H,1020,Approved,Jan
1301,2009-01-12T13:39:03Z,7,6,MC,20,NULL,1020,Approved,Jan
1307,2009-01-04T20:17:31Z,2,6,VI,20,C,1020,Approved,Jan
1311,2009-01-05T13:49:57Z,7,6,MC,20,MDB,1020,Approved,Jan
1311,2009-01-09T00:26:18Z,7,6,MC,20,MDB,1020,Approved,Jan
1311,2009-01-09T11:43:18Z,7,6,MC,20,MDB,1020,Approved,Jan
1311,2009-01-26T22:37:08Z,7,6,MC,20,MDB,1020,Approved,Jan
1311,2009-01-27T23:15:58Z,7,6,MC,20,MDB,1320,Declined,Jan
1311,2009-01-28T11:50:21Z,7,6,MC,20,MDB,1320,Declined,Jan
1311,2009-01-28T13:57:09Z,7,6,MC,20,MDB,1320,Declined,Jan
1311,2009-01-28T16:26:29Z,7,6,MC,20,MDB,1020,Approved,Jan
1311,2009-01-31T18:47:07Z,7,6,MC,20,MDB,1020,Approved,Jan
1318,2009-01-12T00:15:20Z,2,6,VI,20,C,1020,Approved,Jan
1318,2009-01-21T13:13:28Z,2,6,VI,20,C,1020,Approved,Jan
1328,2009-01-15T00:16:07Z,2,6,VI,20,H,1020,Approved,Jan
1328,2009-01-26T23:18:41Z,2,6,VI,55,H,1841,Declined,Jan
1328,2009-01-27T11:34:50Z,2,6,VI,55,H,1841,Declined,Jan
1328,2009-01-27T15:38:38Z,2,6,VI,55,H,1841,Declined,Jan
1328,2009-01-28T06:19:00Z,2,6,VI,55,H,1841,Declined,Jan
1341,2009-01-29T10:04:51Z,2,6,VI,20,A,1020,Approved,Jan
1344,2009-01-11T19:58:45Z,2,6,VI,20,A,1020,Approved,Jan
1344,2009-01-23T18:50:01Z,2,6,VI,20,A,1020,Approved,Jan
1352,2009-01-17T19:38:06Z,8,18,AX,20,NULL,1020,Approved,Jan
1357,2009-01-11T00:10:39Z,8,18,AX,20,NULL,1020,Approved,Jan
1361,2009-01-10T09:46:46Z,2,6,VI,20,B,1020,Approved,Jan
1363,2009-01-19T14:54:17Z,2,6,VI,20,B,1020,Approved,Jan
1368,2009-01-06T14:10:59Z,2,6,VI,20,C,1020,Approved,Jan
1375,2009-01-16T16:20:42Z,2,6,VI,20,H,1020,Approved,Jan
1376,2009-01-14T15:01:29Z,8,18,AX,25,NULL,1020,Approved,Jan
1394,2009-01-16T09:27:39Z,2,6,VI,20,C,1020,Approved,Jan
1402,2009-01-17T10:08:26Z,7,6,MC,20,MWE,1020,Approved,Jan
1402,2009-01-28T15:22:02Z,7,6,MC,20,MWE,1020,Approved,Jan
1404,2009-01-16T17:26:54Z,8,18,AX,20,NULL,1020,Approved,Jan
1405,2009-01-15T02:51:46Z,2,6,VI,20,G,1020,Approved,Jan
1416,2009-01-17T15:50:11Z,8,18,AX,20,NULL,1020,Approved,Jan
1424,2009-01-05T10:07:12Z,2,6,VI,25,G,1020,Approved,Jan
1433,2009-01-07T10:21:07Z,2,6,VI,20,C,1020,Approved,Jan
1437,2009-01-22T00:14:18Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-22T10:22:40Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-22T10:32:15Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-22T22:58:04Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-23T11:30:34Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-24T00:17:54Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-24T12:42:19Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-25T01:12:06Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-25T13:42:05Z,7,6,MC,20,NULL,1320,Declined,Jan
1437,2009-01-26T02:12:02Z,7,6,MC,20,NULL,1320,Declined,Jan
1444,2009-01-11T12:49:32Z,2,6,VI,20,B,1020,Approved,Jan
1444,2009-01-26T18:09:39Z,2,6,VI,20,B,1020,Approved,Jan
1448,2009-01-09T17:15:09Z,2,6,VI,20,D,1020,Approved,Jan
1453,2009-01-23T18:03:20Z,2,6,VI,25,H,1020,Approved,Jan
