Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
1219,2009-04-30T18:29:59Z,2,6,VI,20,C,1020,Approved,Apr
1227,2009-04-27T01:18:16Z,8,18,AX,20,NULL,1020,Approved,Apr
1233,2009-04-25T09:42:07Z,2,6,VI,20,H,1020,Approved,Apr
1239,2009-04-13T00:09:20Z,2,6,VI,20,C,1020,Approved,Apr
1239,2009-04-29T00:15:57Z,2,6,VI,20,C,1020,Approved,Apr
1280,2009-04-22T00:13:29Z,8,18,AX,20,NULL,1020,Approved,Apr
1284,2009-04-01T12:49:25Z,2,6,VI,20,G,1020,Approved,Apr
1311,2009-04-07T16:31:02Z,7,15,MC,20,MDB,1020,Approved,Apr
1311,2009-04-22T23:47:12Z,7,15,MC,20,MDB,1020,Approved,Apr
1311,2009-04-30T17:25:11Z,7,15,MC,20,MDB,1020,Approved,Apr
1321,2009-04-19T23:12:39Z,2,6,VI,20,B,1020,Approved,Apr
1321,2009-04-27T15:45:40Z,2,6,VI,20,B,1020,Approved,Apr
1321,2009-04-29T23:08:56Z,2,6,VI,20,B,1020,Approved,Apr
1327,2009-04-13T00:13:41Z,2,6,VI,20,C,1020,Approved,Apr
1327,2009-04-29T00:14:51Z,2,6,VI,20,C,1020,Approved,Apr
1339,2009-04-28T20:28:56Z,2,6,VI,20,H,1020,Approved,Apr
1349,2009-04-14T18:52:35Z,2,6,VI,20,D,1020,Approved,Apr
1360,2009-04-04T07:55:13Z,2,6,VI,25,NULL,1020,Approved,Apr
1377,2009-04-24T16:04:29Z,2,6,VI,20,C,1020,Approved,Apr
1385,2009-04-08T16:39:45Z,7,15,MC,20,MCW,1020,Approved,Apr
1409,2009-04-22T13:51:33Z,2,6,VI,20,G,1020,Approved,Apr
1428,2009-04-25T14:43:49Z,2,6,VI,20,C,1020,Approved,Apr
1436,2009-04-21T13:49:24Z,2,6,VI,20,D,1020,Approved,Apr
1440,2009-04-29T23:17:25Z,7,15,MC,20,NULL,1020,Approved,Apr
1443,2009-04-07T16:43:22Z,2,6,VI,20,A,1020,Approved,Apr
1451,2009-04-10T12:02:55Z,7,15,MC,25,MPL,1020,Approved,Apr
1460,2009-04-13T11:33:27Z,2,6,VI,20,D,1020,Approved,Apr
1460,2009-04-29T00:16:15Z,2,6,VI,20,D,1020,Approved,Apr
1465,2009-04-29T16:36:48Z,10,6,DI,20,NULL,1020,Approved,Apr
1487,2009-04-25T20:31:36Z,7,15,MC,20,MPL,1020,Approved,Apr
1492,2009-04-14T20:24:55Z,8,18,AX,20,NULL,1020,Approved,Apr
1495,2009-04-05T17:50:57Z,10,6,DI,20,NULL,1020,Approved,Apr
1495,2009-04-09T19:32:59Z,10,6,DI,20,NULL,1020,Approved,Apr
1533,2009-04-10T00:11:24Z,2,6,VI,21,D,1020,Approved,Apr
1533,2009-04-26T00:12:24Z,2,6,VI,21,D,1020,Approved,Apr
1551,2009-04-11T17:36:49Z,7,15,MC,20,NULL,1020,Approved,Apr
1556,2009-04-11T19:43:52Z,2,6,VI,20,G,1020,Approved,Apr
1560,2009-04-21T22:23:02Z,2,6,VI,20,H,1020,Approved,Apr
1560,2009-04-30T06:11:17Z,2,6,VI,20,H,1020,Approved,Apr
1569,2009-04-30T13:05:02Z,2,6,VI,20,B,1020,Approved,Apr
1584,2009-04-08T16:07:39Z,2,6,VI,20,H,1020,Approved,Apr
1584,2009-04-17T12:22:51Z,2,6,VI,20,H,1020,Approved,Apr
1585,2009-04-07T17:48:19Z,2,6,VI,20,C,1020,Approved,Apr
1587,2009-04-24T18:47:25Z,8,18,AX,20,NULL,1020,Approved,Apr
1589,2009-04-27T14:37:31Z,7,15,MC,20,NULL,1020,Approved,Apr
1598,2009-04-03T17:29:29Z,8,18,AX,20,NULL,1020,Approved,Apr
1598,2009-04-03T17:59:59Z,8,18,AX,20,NULL,1020,Approved,Apr
1598,2009-04-07T19:21:17Z,8,18,AX,20,NULL,1020,Approved,Apr
1598,2009-04-07T19:32:04Z,8,18,AX,20,NULL,1020,Approved,Apr
1645,2009-04-23T00:11:51Z,8,18,AX,20,NULL,1020,Approved,Apr
1647,2009-04-04T22:46:26Z,2,6,VI,20,D,1020,Approved,Apr
1647,2009-04-20T00:12:40Z,2,6,VI,20,D,1020,Approved,Apr
1653,2009-04-15T09:58:07Z,8,18,AX,20,NULL,1020,Approved,Apr
1666,2009-04-22T18:02:20Z,7,15,MC,20,MDS,1020,Approved,Apr
1670,2009-04-28T21:10:22Z,2,6,VI,20,B,1330,Declined,Apr
1671,2009-04-30T00:13:06Z,8,18,AX,20,NULL,1020,Approved,Apr
1684,2009-04-09T19:15:05Z,2,6,VI,20,H,1020,Approved,Apr
1686,2009-04-27T17:17:48Z,2,6,VI,20,B,1020,Approved,Apr
1697,2009-04-13T08:47:13Z,8,18,AX,20,NULL,1020,Approved,Apr
1715,2009-04-13T09:45:03Z,2,6,VI,20,G1,1020,Approved,Apr
1715,2009-04-13T09:54:38Z,2,6,VI,20,G1,1020,Approved,Apr
1721,2009-04-30T00:11:22Z,8,18,AX,20,NULL,1020,Approved,Apr
1722,2009-04-22T07:21:21Z,2,6,VI,25,B,1020,Approved,Apr
1724,2009-04-27T17:56:59Z,8,18,AX,20,NULL,1020,Approved,Apr
1725,2009-04-20T12:13:37Z,2,6,VI,20,A,1020,Approved,Apr
1735,2009-04-03T17:41:26Z,8,18,AX,20,NULL,1020,Approved,Apr
1742,2009-04-23T00:12:33Z,7,15,MC,20,MCS,1020,Approved,Apr
1745,2009-04-16T09:30:16Z,8,18,AX,20,NULL,1020,Approved,Apr
1751,2009-04-03T10:54:27Z,7,15,MC,20,MCS,1020,Approved,Apr
1753,2009-04-04T23:05:22Z,8,18,AX,20,NULL,1020,Approved,Apr
1756,2009-04-04T13:51:08Z,7,15,MC,20,MPL,1020,Approved,Apr
1765,2009-04-29T13:10:56Z,7,15,MC,20,MPL,1020,Approved,Apr
1792,2009-04-06T09:35:34Z,2,6,VI,20,B,1020,Approved,Apr
1800,2009-04-30T13:01:46Z,2,6,VI,30,G1,1020,Approved,Apr
1807,2009-04-05T10:43:38Z,7,15,MC,25,MEB,1020,Approved,Apr
1808,2009-04-22T15:59:07Z,8,18,AX,20,NULL,1020,Approved,Apr
1809,2009-04-06T18:51:51Z,2,6,VI,20,G1,1020,Approved,Apr
1810,2009-04-14T16:07:42Z,2,6,VI,20,A,1020,Approved,Apr
1811,2009-04-17T15:21:55Z,8,18,AX,20,NULL,1020,Approved,Apr
1822,2009-04-28T16:25:31Z,2,6,VI,20,C,1020,Approved,Apr
1827,2009-04-28T13:30:29Z,7,15,MC,20,NULL,1020,Approved,Apr
1831,2009-04-18T13:59:07Z,2,6,VI,20,D,1020,Approved,Apr
1837,2009-04-04T01:25:35Z,2,6,VI,20,H,1020,Approved,Apr
1854,2009-04-25T21:13:49Z,7,15,MC,20,MCC,1020,Approved,Apr
1878,2009-04-15T16:55:07Z,7,15,MC,25,NULL,1020,Approved,Apr
1888,2009-04-05T11:48:30Z,10,6,DI,25,NULL,1020,Approved,Apr
1888,2009-04-06T11:23:52Z,10,6,DI,25,NULL,1020,Approved,Apr
1888,2009-04-11T09:58:20Z,10,6,DI,25,NULL,1020,Approved,Apr
1915,2009-04-09T15:55:10Z,2,6,VI,20,C,1020,Approved,Apr
1952,2009-04-04T13:42:31Z,7,15,MC,25,NULL,1020,Approved,Apr
1971,2009-04-06T15:20:31Z,2,6,VI,20,D,1020,Approved,Apr
1978,2009-04-15T16:59:53Z,7,15,MC,20,MCC,1020,Approved,Apr
2005,2009-04-08T11:14:31Z,7,15,MC,20,NULL,1020,Approved,Apr
2005,2009-04-16T08:43:01Z,7,15,MC,20,NULL,1020,Approved,Apr
2005,2009-04-16T11:07:03Z,7,15,MC,20,NULL,1020,Approved,Apr
2047,2009-04-21T15:36:55Z,8,18,AX,35,NULL,1020,Approved,Apr
2063,2009-04-17T07:28:25Z,8,18,AX,20,NULL,1020,Approved,Apr
2077,2009-04-26T16:44:33Z,7,15,MC,20,MDG,1020,Approved,Apr
2080,2009-04-09T00:15:38Z,2,6,VI,20,B,1020,Approved,Apr
2080,2009-04-25T00:15:13Z,2,6,VI,20,B,1020,Approved,Apr
2095,2009-04-16T14:14:50Z,2,6,VI,20,B,1020,Approved,Apr
2101,2009-04-12T00:13:12Z,7,15,MC,10,NULL,1020,Approved,Apr
2110,2009-04-12T21:38:41Z,7,15,MC,20,MCC,1020,Approved,Apr
2113,2009-04-02T21:48:59Z,2,6,VI,20,H,1020,Approved,Apr
2130,2009-04-01T00:17:00Z,2,6,VI,20,C,1020,Approved,Apr
2130,2009-04-17T00:12:37Z,2,6,VI,20,C,1020,Approved,Apr
2130,2009-04-28T17:38:46Z,2,6,VI,20,C,1020,Approved,Apr
2139,2009-04-27T21:07:51Z,7,15,MC,20,NULL,1020,Approved,Apr
2191,2009-04-08T16:20:36Z,2,6,VI,20,G,1020,Approved,Apr
2191,2009-04-15T07:02:26Z,2,6,VI,20,G,1020,Approved,Apr
2204,2009-04-08T15:09:22Z,2,6,VI,20,A,1020,Approved,Apr
2204,2009-04-15T11:47:27Z,2,6,VI,20,A,1020,Approved,Apr
2211,2009-04-10T06:24:30Z,2,6,VI,20,H,1020,Approved,Apr
2220,2009-04-22T16:34:47Z,2,6,VI,20,B,1020,Approved,Apr
2222,2009-04-02T19:48:32Z,8,18,AX,20,NULL,1020,Approved,Apr
2262,2009-04-24T17:21:47Z,7,15,MC,20,MDG,1020,Approved,Apr
2263,2009-04-08T00:09:23Z,2,6,VI,20,A,1020,Approved,Apr
2263,2009-04-24T00:15:53Z,2,6,VI,20,A,1020,Approved,Apr
2272,2009-04-25T20:31:00Z,10,6,DI,20,NULL,1020,Approved,Apr
2279,2009-04-28T12:29:12Z,7,15,MC,20,MPL,1020,Approved,Apr
2323,2009-04-14T12:47:58Z,7,15,MC,20,NULL,1020,Approved,Apr
2348,2009-04-27T16:33:24Z,2,6,VI,20,H,1020,Approved,Apr
2357,2009-04-10T15:40:00Z,10,6,DI,20,NULL,1020,Approved,Apr
2359,2009-04-01T10:10:00Z,2,6,VI,20,H,1020,Approved,Apr
2363,2009-04-21T15:17:10Z,7,15,MC,20,NULL,1020,Approved,Apr
2365,2009-04-26T02:43:56Z,7,15,MC,25,NULL,1020,Approved,Apr
2368,2009-04-03T12:13:26Z,7,15,MC,35,NULL,1020,Approved,Apr
2380,2009-04-16T13:24:55Z,2,6,VI,20,D,1020,Approved,Apr
2384,2009-04-05T12:06:30Z,2,6,VI,20,B,1020,Approved,Apr
2388,2009-04-03T17:39:35Z,8,18,AX,20,NULL,1020,Approved,Apr
2393,2009-04-06T15:54:56Z,2,6,VI,20,C,1020,Approved,Apr
2395,2009-04-05T14:36:27Z,10,6,DI,20,NULL,1020,Approved,Apr
2396,2009-04-22T19:10:13Z,7,15,MC,20,NULL,1020,Approved,Apr
2400,2009-04-06T15:56:37Z,7,15,MC,20,NULL,1020,Approved,Apr
2407,2009-04-07T18:27:33Z,8,18,AX,20,NULL,1020,Approved,Apr
2410,2009-04-09T18:03:21Z,7,15,MC,20,NULL,1020,Approved,Apr
2425,2009-04-20T19:23:22Z,7,15,MC,20,MPL,1020,Approved,Apr
2466,2009-04-24T17:40:17Z,7,15,MC,20,NULL,1020,Approved,Apr
2471,2009-04-17T11:32:43Z,2,6,VI,20,C,1020,Approved,Apr
2477,2009-04-02T23:06:26Z,8,18,AX,20,NULL,1020,Approved,Apr
2480,2009-04-29T13:44:43Z,7,15,MC,20,NULL,1020,Approved,Apr
2481,2009-04-10T20:54:19Z,7,15,MC,20,MPL,1020,Approved,Apr
2481,2009-04-20T09:45:55Z,7,15,MC,20,MPL,1020,Approved,Apr
2487,2009-04-06T13:37:17Z,7,15,MC,20,MCS,1020,Approved,Apr
2493,2009-04-13T12:39:21Z,2,6,VI,20,B,1020,Approved,Apr
2499,2009-04-13T17:49:02Z,8,18,AX,20,NULL,1020,Approved,Apr
2504,2009-04-13T17:08:51Z,2,6,VI,20,A,1020,Approved,Apr
2510,2009-04-06T18:54:13Z,8,18,AX,20,NULL,1020,Approved,Apr
2514,2009-04-13T08:19:18Z,8,18,AX,20,NULL,1020,Approved,Apr
2516,2009-04-25T15:14:51Z,2,6,VI,20,H,1020,Approved,Apr
2540,2009-04-08T09:23:17Z,2,6,VI,20,D,1020,Approved,Apr
2563,2009-04-23T20:06:54Z,2,6,VI,20,A,1020,Approved,Apr
2577,2009-04-17T20:43:09Z,2,6,VI,20,A,1020,Approved,Apr
2590,2009-04-21T19:16:21Z,2,6,VI,20,G,1020,Approved,Apr
2590,2009-04-28T21:19:49Z,2,6,VI,20,G,1020,Approved,Apr
2597,2009-04-02T10:57:46Z,2,6,VI,20,C,1020,Approved,Apr
2607,2009-04-09T10:33:32Z,7,15,MC,20,MDS,1020,Approved,Apr
2618,2009-04-06T14:06:13Z,8,18,AX,20,NULL,1020,Approved,Apr
2644,2009-04-10T15:18:36Z,8,18,AX,20,NULL,1020,Approved,Apr
2651,2009-04-06T17:11:43Z,7,15,MC,20,MPL,1020,Approved,Apr
2667,2009-04-28T00:39:10Z,2,6,VI,20,H,1020,Approved,Apr
2672,2009-04-14T19:10:09Z,2,6,VI,20,H,1020,Approved,Apr
2672,2009-04-21T18:55:15Z,2,6,VI,20,H,1020,Approved,Apr
2689,2009-04-28T15:15:16Z,2,6,VI,20,A,1020,Approved,Apr
2691,2009-04-05T08:33:07Z,8,18,AX,20,NULL,1020,Approved,Apr
2717,2009-04-13T14:54:57Z,8,18,AX,20,NULL,1020,Approved,Apr
2747,2009-04-16T23:17:11Z,2,6,VI,20,A,1020,Approved,Apr
2747,2009-04-23T18:45:51Z,2,6,VI,20,A,1020,Approved,Apr
2749,2009-04-27T20:02:36Z,8,18,AX,20,NULL,1020,Approved,Apr
2769,2009-04-17T15:37:12Z,2,6,VI,20,C,1020,Approved,Apr
2780,2009-04-30T10:57:03Z,2,6,VI,20,B,1020,Approved,Apr
2796,2009-04-18T13:50:11Z,7,15,MC,20,NULL,1020,Approved,Apr
2799,2009-04-14T20:53:26Z,2,6,VI,20,A,1020,Approved,Apr
2807,2009-04-22T20:03:20Z,2,6,VI,20,H,1020,Approved,Apr
2817,2009-04-12T00:12:58Z,2,6,VI,20,B,1020,Approved,Apr
