Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
339,2009-06-27T14:09:56Z,10,6,DI,25,NULL,1020,Approved,Jun
358,2009-06-08T12:59:10Z,8,23,AX,21,NULL,1020,Approved,Jun
359,2009-06-20T16:31:44Z,2,6,VI,20,H,1020,Approved,Jun
367,2009-06-27T18:44:57Z,7,15,MC,20,MWE,1020,Approved,Jun
371,2009-06-13T05:45:03Z,2,6,VI,20,H,1020,Approved,Jun
373,2009-06-01T19:12:30Z,2,6,VI,20,G,1020,Approved,Jun
387,2009-06-05T15:27:56Z,2,6,VI,20,B,1020,Approved,Jun
387,2009-06-16T23:17:58Z,2,6,VI,20,B,1020,Approved,Jun
392,2009-06-12T10:18:29Z,7,15,MC,20,MCC,1020,Approved,Jun
394,2009-06-29T19:30:10Z,2,6,VI,20,H,1020,Approved,Jun
422,2009-06-20T17:47:50Z,8,23,AX,26,NULL,1020,Approved,Jun
433,2009-06-08T17:58:00Z,2,6,VI,20,A,1020,Approved,Jun
434,2009-06-30T12:37:32Z,10,6,DI,20,NULL,1020,Approved,Jun
466,2009-06-15T20:44:38Z,7,15,MC,20,MDG,1020,Approved,Jun
476,2009-06-14T11:45:39Z,8,23,AX,21,NULL,1020,Approved,Jun
497,2009-06-01T10:06:18Z,7,15,MC,20,NULL,1320,Declined,Jun
505,2009-06-14T21:10:09Z,2,6,VI,20,B,1020,Approved,Jun
525,2009-06-23T10:53:07Z,8,23,AX,21,NULL,1020,Approved,Jun
536,2009-06-05T16:18:13Z,2,6,VI,55,NULL,1815,Declined,Jun
539,2009-06-12T18:24:58Z,2,6,VI,55,NULL,1815,Declined,Jun
539,2009-06-12T18:29:43Z,2,6,VI,55,NULL,1815,Declined,Jun
558,2009-06-08T15:50:38Z,8,23,AX,21,NULL,1020,Approved,Jun
562,2009-06-12T00:59:19Z,2,6,VI,20,A,1020,Approved,Jun
572,2009-06-03T19:43:18Z,7,15,MC,20,MPC,1020,Approved,Jun
579,2009-06-23T00:43:24Z,8,23,AX,21,NULL,1020,Approved,Jun
583,2009-06-16T10:01:25Z,2,6,VI,20,B,1020,Approved,Jun
614,2009-06-03T13:08:57Z,2,6,VI,20,H,1020,Approved,Jun
636,2009-06-30T17:27:18Z,7,15,MC,20,NULL,1020,Approved,Jun
637,2009-06-21T12:39:12Z,2,6,VI,20,H,1020,Approved,Jun
639,2009-06-12T11:27:06Z,2,6,VI,20,A,1020,Approved,Jun
662,2009-06-15T23:58:12Z,7,15,MC,15,NULL,1020,Approved,Jun
664,2009-06-22T16:02:02Z,2,6,VI,20,B,1020,Approved,Jun
677,2009-06-11T12:09:39Z,2,6,VI,35,B,1020,Approved,Jun
677,2009-06-11T12:45:19Z,2,6,VI,20,B,1885,Approved,Jun
677,2009-06-20T10:41:37Z,2,6,VI,20,B,1020,Approved,Jun
680,2009-06-07T00:12:49Z,2,6,VI,20,H,1020,Approved,Jun
693,2009-06-14T14:35:47Z,8,23,AX,21,NULL,1020,Approved,Jun
698,2009-06-01T22:40:43Z,2,6,VI,35,H,1020,Approved,Jun
712,2009-06-06T12:13:39Z,2,6,VI,35,H,1020,Approved,Jun
712,2009-06-08T11:00:48Z,2,6,VI,20,H,1020,Approved,Jun
765,2009-06-08T22:27:53Z,2,6,VI,20,H,1020,Approved,Jun
773,2009-06-15T20:07:49Z,2,6,VI,20,D,1020,Approved,Jun
774,2009-06-01T19:47:06Z,8,18,AX,20,NULL,1020,Approved,Jun
780,2009-06-17T21:09:01Z,2,6,VI,20,H,1020,Approved,Jun
780,2009-06-26T20:17:02Z,2,6,VI,20,H,1020,Approved,Jun
796,2009-06-23T15:56:11Z,7,15,MC,20,MWB,1020,Approved,Jun
797,2009-06-17T10:08:42Z,7,15,MC,20,NULL,1020,Approved,Jun
804,2009-06-07T19:01:32Z,2,6,VI,20,A,1020,Approved,Jun
817,2009-06-10T20:53:47Z,2,6,VI,20,B,1020,Approved,Jun
822,2009-06-14T23:18:27Z,2,6,VI,20,A,1020,Approved,Jun
822,2009-06-25T16:52:55Z,2,6,VI,20,A,1020,Approved,Jun
846,2009-06-07T17:12:43Z,8,18,AX,20,NULL,1020,Approved,Jun
868,2009-06-15T13:44:46Z,2,6,VI,20,B,1020,Approved,Jun
882,2009-06-14T00:09:36Z,2,6,VI,20,H,1020,Approved,Jun
882,2009-06-20T16:01:26Z,2,6,VI,20,H,1020,Approved,Jun
882,2009-06-30T00:10:54Z,2,6,VI,20,H,1020,Approved,Jun
882,2009-06-30T23:42:40Z,2,6,VI,20,H,1020,Approved,Jun
890,2009-06-06T19:35:55Z,2,6,VI,20,C,1020,Approved,Jun
890,2009-06-22T00:10:02Z,2,6,VI,20,C,1320,Declined,Jun
890,2009-06-22T12:22:49Z,2,6,VI,20,C,1320,Declined,Jun
909,2009-06-24T14:37:05Z,7,15,MC,20,MDS,1020,Approved,Jun
916,2009-06-07T14:21:57Z,2,6,VI,20,B,1020,Approved,Jun
923,2009-06-07T18:17:33Z,8,18,AX,20,NULL,1020,Approved,Jun
932,2009-06-12T15:38:21Z,2,6,VI,25,S,1020,Approved,Jun
947,2009-06-17T16:18:38Z,2,6,VI,20,C,1020,Approved,Jun
952,2009-06-20T14:59:01Z,10,6,DI,20,NULL,1020,Approved,Jun
954,2009-06-08T20:16:41Z,10,6,DI,20,NULL,1020,Approved,Jun
969,2009-06-12T09:50:36Z,2,6,VI,20,H,1020,Approved,Jun
1000,2009-06-15T16:29:05Z,8,23,AX,21,NULL,1020,Approved,Jun
1039,2009-06-15T02:59:33Z,7,15,MC,20,MCW,1020,Approved,Jun
1039,2009-06-18T22:18:19Z,7,15,MC,20,MCW,1020,Approved,Jun
1039,2009-06-23T22:30:57Z,7,15,MC,20,MCW,1020,Approved,Jun
1040,2009-06-09T13:27:00Z,8,23,AX,21,NULL,1020,Approved,Jun
1043,2009-06-24T11:43:47Z,8,23,AX,21,NULL,1020,Approved,Jun
1044,2009-06-07T13:21:21Z,2,6,VI,20,B,1020,Approved,Jun
1046,2009-06-09T00:11:32Z,10,6,DI,20,NULL,1020,Approved,Jun
1049,2009-06-14T23:44:12Z,2,6,VI,20,H,1020,Approved,Jun
1049,2009-06-24T01:42:37Z,2,6,VI,20,H,1020,Approved,Jun
1052,2009-06-07T12:29:41Z,2,6,VI,20,H,1020,Approved,Jun
1055,2009-06-02T20:49:05Z,7,15,MC,20,MCW,1020,Approved,Jun
1066,2009-06-02T10:29:51Z,2,6,VI,20,D,1020,Approved,Jun
1085,2009-06-14T13:56:02Z,8,23,AX,21,NULL,1020,Approved,Jun
1108,2009-06-04T15:14:24Z,2,6,VI,20,C,1020,Approved,Jun
1111,2009-06-09T18:54:32Z,8,23,AX,21,NULL,1020,Approved,Jun
1111,2009-06-16T11:10:04Z,8,23,AX,21,NULL,1020,Approved,Jun
1120,2009-06-20T06:32:58Z,2,6,VI,20,H,1020,Approved,Jun
1126,2009-06-30T12:21:49Z,7,15,MC,20,NULL,1020,Approved,Jun
1169,2009-06-13T23:16:59Z,2,6,VI,20,D,1020,Approved,Jun
1186,2009-06-01T17:23:10Z,2,6,VI,20,C,1020,Approved,Jun
1191,2009-06-02T12:52:55Z,2,6,VI,25,B,1020,Approved,Jun
1210,2009-06-21T23:39:23Z,10,6,DI,20,NULL,1020,Approved,Jun
1239,2009-06-16T00:13:32Z,2,6,VI,20,C,1020,Approved,Jun
1246,2009-06-04T18:36:03Z,2,6,VI,20,B,1020,Approved,Jun
1246,2009-06-05T13:24:28Z,2,6,VI,20,B,1020,Approved,Jun
1249,2009-06-09T23:03:12Z,2,6,VI,20,A,1020,Approved,Jun
1250,2009-06-03T12:32:28Z,2,6,VI,20,C,1020,Approved,Jun
1255,2009-06-25T17:35:57Z,8,23,AX,21,NULL,1020,Approved,Jun
1257,2009-06-30T19:53:42Z,2,6,VI,25,H,1020,Approved,Jun
1264,2009-06-03T07:41:55Z,7,15,MC,20,NULL,1020,Approved,Jun
1272,2009-06-11T19:48:11Z,2,6,VI,35,H,1020,Approved,Jun
1282,2009-06-07T12:56:45Z,2,6,VI,20,C,1020,Approved,Jun
1293,2009-06-02T21:50:27Z,7,15,MC,20,NULL,1020,Approved,Jun
1296,2009-06-18T18:40:16Z,7,15,MC,20,NULL,1020,Approved,Jun
1309,2009-06-17T21:15:31Z,10,6,DI,20,NULL,1020,Approved,Jun
1311,2009-06-01T10:07:21Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-03T00:17:08Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-05T17:10:18Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-05T17:27:06Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-05T17:44:20Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-07T23:47:08Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-10T20:37:10Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-11T16:34:55Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-12T16:23:30Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-13T21:27:10Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-16T22:07:16Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-17T16:34:54Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-19T02:37:09Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-20T11:47:13Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-22T00:07:10Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-22T17:12:45Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-24T23:57:06Z,7,15,MC,20,MDB,1020,Approved,Jun
1311,2009-06-26T00:29:19Z,7,15,MC,20,MDB,1020,Approved,Jun
1316,2009-06-17T16:09:01Z,8,23,AX,21,NULL,1020,Approved,Jun
1321,2009-06-03T15:59:46Z,2,6,VI,20,B,1020,Approved,Jun
1327,2009-06-16T00:12:55Z,2,6,VI,20,C,1020,Approved,Jun
1331,2009-06-26T12:41:09Z,8,23,AX,21,NULL,1020,Approved,Jun
1332,2009-06-25T19:30:45Z,10,6,DI,20,NULL,1020,Approved,Jun
1351,2009-06-09T10:31:29Z,2,6,VI,25,S,1020,Approved,Jun
1354,2009-06-21T15:15:19Z,2,6,VI,20,B,1020,Approved,Jun
1364,2009-06-25T12:58:08Z,7,15,MC,20,MCG,1020,Approved,Jun
1376,2009-06-25T15:33:41Z,8,23,AX,26,NULL,1020,Approved,Jun
1382,2009-06-15T14:38:35Z,7,15,MC,20,NULL,1020,Approved,Jun
1389,2009-06-28T20:15:12Z,2,6,VI,55,H,1330,Declined,Jun
1389,2009-06-28T20:16:36Z,2,6,VI,20,H,1020,Approved,Jun
1391,2009-06-18T06:25:15Z,2,6,VI,20,B,1020,Approved,Jun
1391,2009-06-25T16:33:44Z,2,6,VI,20,B,1020,Approved,Jun
1415,2009-06-03T19:00:19Z,8,18,AX,20,NULL,1020,Approved,Jun
1425,2009-06-16T10:59:26Z,7,15,MC,20,MCC,1020,Approved,Jun
1465,2009-06-28T00:12:59Z,10,6,DI,20,NULL,1020,Approved,Jun
1466,2009-06-22T18:41:07Z,7,15,MC,20,NULL,1020,Approved,Jun
1496,2009-06-10T14:23:39Z,2,6,VI,20,D,1020,Approved,Jun
1496,2009-06-26T00:14:38Z,2,6,VI,20,D,1020,Approved,Jun
1509,2009-06-20T18:53:34Z,2,6,VI,20,B,1020,Approved,Jun
1530,2009-06-25T08:05:54Z,10,6,DI,20,NULL,1020,Approved,Jun
1533,2009-06-13T00:13:39Z,2,6,VI,21,D,1020,Approved,Jun
1533,2009-06-29T00:14:19Z,2,6,VI,21,D,1020,Approved,Jun
1535,2009-06-21T12:01:13Z,10,6,DI,20,NULL,1020,Approved,Jun
1542,2009-06-10T18:03:29Z,2,6,VI,20,C,1020,Approved,Jun
1567,2009-06-28T15:33:33Z,2,6,VI,20,B,1020,Approved,Jun
1572,2009-06-30T22:53:10Z,2,6,VI,20,A,1020,Approved,Jun
1580,2009-06-18T15:24:23Z,7,15,MC,20,NULL,1020,Approved,Jun
1591,2009-06-19T11:49:02Z,2,6,VI,20,G2,1020,Approved,Jun
1593,2009-06-15T23:16:59Z,2,6,VI,20,A,1020,Approved,Jun
1598,2009-06-02T00:09:42Z,8,18,AX,20,NULL,1020,Approved,Jun
1607,2009-06-01T20:04:59Z,2,6,VI,20,H,1020,Approved,Jun
1609,2009-06-02T12:17:14Z,7,15,MC,20,NULL,1020,Approved,Jun
1629,2009-06-15T13:43:52Z,7,15,MC,20,MCW,1020,Approved,Jun
1667,2009-06-17T10:46:53Z,10,6,DI,20,NULL,1020,Approved,Jun
1667,2009-06-21T20:27:22Z,10,6,DI,20,NULL,1020,Approved,Jun
1671,2009-06-29T00:14:25Z,8,23,AX,21,NULL,1020,Approved,Jun
1688,2009-06-16T00:12:19Z,2,6,VI,20,B,1020,Approved,Jun
1720,2009-06-22T16:58:34Z,2,6,VI,20,C,1020,Approved,Jun
1742,2009-06-22T00:12:19Z,7,15,MC,20,MCS,1020,Approved,Jun
1743,2009-06-10T22:47:58Z,7,15,MC,20,MPL,1020,Approved,Jun
1793,2009-06-22T12:11:00Z,2,6,VI,35,H,1020,Approved,Jun
1793,2009-06-22T12:45:42Z,2,6,VI,35,H,1885,Approved,Jun
1793,2009-06-22T12:45:54Z,2,6,VI,35,H,1885,Approved,Jun
1793,2009-06-22T12:49:04Z,2,6,VI,30,H,1885,Approved,Jun
1803,2009-06-22T11:39:45Z,8,23,AX,35,NULL,1020,Approved,Jun
1803,2009-06-22T15:19:14Z,8,23,AX,21,NULL,1020,Approved,Jun
1807,2009-06-02T00:13:23Z,7,15,MC,25,MEB,1020,Approved,Jun
1811,2009-06-10T16:42:43Z,8,23,AX,21,NULL,1020,Approved,Jun
1816,2009-06-14T00:11:33Z,2,6,VI,20,A,1020,Approved,Jun
1816,2009-06-22T17:33:41Z,2,6,VI,20,A,1020,Approved,Jun
1851,2009-06-11T12:26:31Z,8,23,AX,21,NULL,1020,Approved,Jun
1853,2009-06-09T17:44:47Z,8,23,AX,21,NULL,1020,Approved,Jun
1858,2009-06-17T11:37:40Z,2,6,VI,20,B,1020,Approved,Jun
1884,2009-06-04T23:12:43Z,7,15,MC,20,NULL,1020,Approved,Jun
1898,2009-06-23T17:32:56Z,7,15,MC,20,MPL,1020,Approved,Jun
1899,2009-06-12T16:45:22Z,8,23,AX,21,NULL,1020,Approved,Jun
1905,2009-06-05T01:04:30Z,8,18,AX,20,NULL,1020,Approved,Jun
1916,2009-06-08T12:32:11Z,7,15,MC,20,MWE,1020,Approved,Jun
1922,2009-06-23T20:55:39Z,7,15,MC,20,MDG,1020,Approved,Jun
1934,2009-06-15T12:18:09Z,8,23,AX,21,NULL,1020,Approved,Jun
1970,2009-06-08T16:13:06Z,7,15,MC,20,MCW,1020,Approved,Jun
1972,2009-06-14T01:21:27Z,7,15,MC,20,MCW,1020,Approved,Jun
1995,2009-06-02T11:54:25Z,2,6,VI,20,A,1020,Approved,Jun
1995,2009-06-18T00:14:31Z,2,6,VI,20,A,1020,Approved,Jun
1995,2009-06-25T15:53:22Z,2,6,VI,20,A,1020,Approved,Jun
2013,2009-06-04T13:42:23Z,2,6,VI,20,C,1020,Approved,Jun
2024,2009-06-19T14:40:24Z,2,6,VI,20,H,1020,Approved,Jun
2042,2009-06-25T23:29:54Z,2,6,VI,20,H,1020,Approved,Jun
2043,2009-06-13T20:26:55Z,2,6,VI,20,H,1020,Approved,Jun
2069,2009-06-29T09:38:53Z,2,6,VI,35,B,1020,Approved,Jun
2077,2009-06-18T17:38:15Z,7,15,MC,20,MDG,1020,Approved,Jun
2088,2009-06-11T09:43:41Z,2,6,VI,20,A,1020,Approved,Jun
2093,2009-06-07T23:35:27Z,2,6,VI,30,B,1020,Approved,Jun
2098,2009-06-09T00:10:59Z,2,6,VI,20,C,1020,Approved,Jun
2101,2009-06-11T00:09:47Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-11T12:33:10Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-12T01:12:35Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-12T13:43:38Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-13T02:11:45Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-13T14:41:42Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-14T05:43:04Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-14T18:02:00Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-15T06:21:43Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-15T18:46:08Z,7,15,MC,10,NULL,1841,Declined,Jun
2101,2009-06-16T06:51:52Z,7,15,MC,10,NULL,1841,Declined,Jun
2104,2009-06-06T16:50:11Z,10,6,DI,20,NULL,1020,Approved,Jun
2134,2009-06-26T15:31:33Z,2,6,VI,20,A,1020,Approved,Jun
2146,2009-06-17T19:49:09Z,7,15,MC,20,MPL,1020,Approved,Jun
2175,2009-06-01T20:58:22Z,7,15,MC,20,MPL,1020,Approved,Jun
2180,2009-06-26T12:17:19Z,2,6,VI,20,D,1020,Approved,Jun
2180,2009-06-26T13:48:43Z,2,6,VI,20,D,1020,Approved,Jun
2182,2009-06-05T00:10:19Z,7,15,MC,20,MCO,1020,Approved,Jun
2193,2009-06-22T14:51:31Z,7,15,MC,20,NULL,1020,Approved,Jun
2205,2009-06-30T12:06:32Z,7,15,MC,20,NULL,1020,Approved,Jun
2228,2009-06-13T21:01:22Z,2,6,VI,20,D,1020,Approved,Jun
2234,2009-06-15T13:56:43Z,8,23,AX,21,NULL,1020,Approved,Jun
2243,2009-06-24T11:48:53Z,8,23,AX,21,NULL,1020,Approved,Jun
2243,2009-06-26T21:13:01Z,8,23,AX,21,NULL,1020,Approved,Jun
2252,2009-06-25T11:26:05Z,8,23,AX,21,NULL,1020,Approved,Jun
2254,2009-06-28T08:11:35Z,7,15,MC,20,MDS,1020,Approved,Jun
2263,2009-06-11T00:14:33Z,2,6,VI,20,A,1020,Approved,Jun
2263,2009-06-27T00:13:05Z,2,6,VI,20,A,1020,Approved,Jun
2264,2009-06-05T15:16:47Z,2,6,VI,20,A,1020,Approved,Jun
2266,2009-06-20T18:16:59Z,2,6,VI,20,C,1020,Approved,Jun
2271,2009-06-06T20:34:38Z,7,15,MC,25,MPC,1020,Approved,Jun
2291,2009-06-22T21:18:58Z,2,6,VI,20,A,1020,Approved,Jun
2293,2009-06-16T16:37:57Z,7,15,MC,20,NULL,1020,Approved,Jun
2330,2009-06-22T12:20:36Z,2,6,VI,20,B,1020,Approved,Jun
2332,2009-06-02T22:46:45Z,8,18,AX,20,NULL,1020,Approved,Jun
2333,2009-06-03T22:43:38Z,2,6,VI,21,A,1020,Approved,Jun
2356,2009-06-02T12:03:17Z,2,6,VI,20,B,1020,Approved,Jun
2366,2009-06-19T23:23:11Z,2,6,VI,20,A,1020,Approved,Jun
2373,2009-06-19T07:06:20Z,2,6,VI,20,H,1060,Declined,Jun
2374,2009-06-28T19:39:33Z,10,6,DI,20,NULL,1020,Approved,Jun
2383,2009-06-17T21:10:14Z,2,6,VI,20,B,1020,Approved,Jun
2402,2009-06-30T12:52:54Z,2,6,VI,20,A,1020,Approved,Jun
2404,2009-06-04T15:35:39Z,2,6,VI,25,S,1020,Approved,Jun
2406,2009-06-19T10:00:31Z,2,6,VI,20,H,1020,Approved,Jun
2445,2009-06-30T17:19:47Z,2,6,VI,25,H,1020,Approved,Jun
2458,2009-06-21T20:08:18Z,2,6,VI,20,H,1020,Approved,Jun
2476,2009-06-15T14:41:50Z,8,23,AX,21,NULL,1020,Approved,Jun
2479,2009-06-02T20:44:45Z,2,6,VI,20,B,1020,Approved,Jun
2495,2009-06-20T10:29:56Z,7,15,MC,20,NULL,1020,Approved,Jun
2511,2009-06-20T18:35:42Z,2,6,VI,35,H,1020,Approved,Jun
2511,2009-06-23T15:10:57Z,2,6,VI,35,H,1885,Approved,Jun
2511,2009-06-23T15:11:19Z,2,6,VI,20,H,1885,Approved,Jun
2517,2009-06-10T09:59:26Z,7,15,MC,20,NULL,1020,Approved,Jun
2517,2009-06-24T11:13:20Z,7,15,MC,20,NULL,1020,Approved,Jun
2518,2009-06-04T14:06:01Z,2,6,VI,20,C,1020,Approved,Jun
2519,2009-06-25T08:32:26Z,2,6,VI,20,H,1020,Approved,Jun
2531,2009-06-25T20:29:07Z,2,6,VI,20,H,1020,Approved,Jun
2537,2009-06-02T17:11:21Z,2,6,VI,21,D,1020,Approved,Jun
2541,2009-06-01T16:08:17Z,2,6,VI,20,C,1020,Approved,Jun
2541,2009-06-01T16:28:37Z,2,6,VI,20,C,1020,Approved,Jun
2544,2009-06-09T00:14:22Z,2,6,VI,20,B,1020,Approved,Jun
2544,2009-06-25T00:14:12Z,2,6,VI,20,B,1020,Approved,Jun
2545,2009-06-21T10:54:11Z,2,6,VI,20,H,1020,Approved,Jun
2567,2009-06-02T12:12:38Z,7,15,MC,20,NULL,1020,Approved,Jun
2586,2009-06-12T23:42:56Z,2,6,VI,20,C,1020,Approved,Jun
2586,2009-06-28T00:09:24Z,2,6,VI,20,C,1020,Approved,Jun
2593,2009-06-09T21:22:29Z,2,6,VI,20,A,1020,Approved,Jun
2594,2009-06-10T17:38:43Z,8,23,AX,21,NULL,1020,Approved,Jun
2605,2009-06-22T22:59:09Z,8,23,AX,21,NULL,1020,Approved,Jun
2610,2009-06-13T13:23:10Z,8,23,AX,21,NULL,1020,Approved,Jun
2617,2009-06-05T00:11:15Z,2,6,VI,20,B,1020,Approved,Jun
2617,2009-06-11T19:42:42Z,2,6,VI,20,B,1020,Approved,Jun
2619,2009-06-08T20:39:27Z,2,6,VI,20,B,1020,Approved,Jun
2642,2009-06-26T18:54:48Z,7,15,MC,20,NULL,1020,Approved,Jun
2660,2009-06-15T13:59:21Z,7,15,MC,20,NULL,1020,Approved,Jun
2685,2009-06-25T19:18:14Z,7,15,MC,20,NULL,1020,Approved,Jun
2694,2009-06-07T22:00:39Z,7,15,MC,20,MCC,1020,Approved,Jun
2734,2009-06-27T10:24:16Z,2,6,VI,25,H,1020,Approved,Jun
2739,2009-06-17T20:55:23Z,7,15,MC,50,MPL,1100,Declined,Jun
2739,2009-06-17T20:56:48Z,7,15,MC,50,MPL,1100,Declined,Jun
2740,2009-06-04T12:48:16Z,2,6,VI,20,H,1020,Approved,Jun
2740,2009-06-18T13:37:47Z,2,6,VI,20,H,1020,Approved,Jun
2751,2009-06-03T14:29:53Z,2,6,VI,35,H,1020,Approved,Jun
2751,2009-06-03T14:33:58Z,2,6,VI,20,H,1885,Approved,Jun
2757,2009-06-02T10:35:19Z,2,6,VI,35,H,1020,Approved,Jun
2787,2009-06-12T13:00:12Z,2,6,VI,20,B,1020,Approved,Jun
2809,2009-06-21T18:01:25Z,7,15,MC,20,NULL,1020,Approved,Jun
2817,2009-06-15T00:11:32Z,2,6,VI,20,B,1020,Approved,Jun
2817,2009-06-23T09:02:58Z,2,6,VI,20,B,1020,Approved,Jun
2825,2009-06-16T12:44:56Z,2,6,VI,25,G2,1020,Approved,Jun
2835,2009-06-02T22:15:16Z,8,18,AX,20,NULL,1020,Approved,Jun
2860,2009-06-08T00:09:40Z,2,6,VI,20,A,1020,Approved,Jun
2860,2009-06-24T00:14:43Z,2,6,VI,20,A,1020,Approved,Jun
2876,2009-06-12T15:23:24Z,2,6,VI,21,A,1020,Approved,Jun
2906,2009-06-28T15:25:33Z,8,23,AX,21,NULL,1020,Approved,Jun
2912,2009-06-22T21:49:58Z,2,6,VI,20,B,1020,Approved,Jun
2917,2009-06-10T20:13:09Z,2,6,VI,20,A,1020,Approved,Jun
2921,2009-06-02T17:32:19Z,2,6,VI,25,A,1020,Approved,Jun
2921,2009-06-09T13:13:55Z,2,6,VI,25,A,1020,Approved,Jun
2934,2009-06-01T08:12:52Z,7,15,MC,20,NULL,1320,Declined,Jun
2934,2009-06-01T17:29:18Z,7,15,MC,20,NULL,1320,Declined,Jun
2944,2009-06-02T12:11:41Z,8,18,AX,20,NULL,1020,Approved,Jun
2953,2009-06-28T21:21:54Z,7,15,MC,20,NULL,1020,Approved,Jun
2962,2009-06-02T13:25:35Z,8,18,AX,20,NULL,1020,Approved,Jun
2973,2009-06-28T22:39:42Z,7,15,MC,20,MPL,1020,Approved,Jun
2981,2009-06-29T17:24:29Z,2,6,VI,20,H,1020,Approved,Jun
3003,2009-06-01T08:51:22Z,8,18,AX,20,NULL,1020,Approved,Jun
3019,2009-06-12T16:07:23Z,2,6,VI,20,A,1020,Approved,Jun
3028,2009-06-12T20:33:53Z,8,23,AX,21,NULL,1020,Approved,Jun
3028,2009-06-19T21:01:22Z,8,23,AX,21,NULL,1020,Approved,Jun
3034,2009-06-19T16:36:05Z,2,6,VI,20,C,1020,Approved,Jun
