Account_ID,Transaction_Timestamp,Factor_A,Factor_B,Factor_C,Factor_D,Factor_E,Response,Transaction_Status,Month
727,2009-08-03T11:49:05Z,7,15,MC,20,MCW,1020,Approved,Aug
735,2009-08-06T11:58:39Z,2,6,VI,20,B,1320,Declined,Aug
735,2009-08-06T12:05:03Z,2,6,VI,20,B,1020,Approved,Aug
736,2009-08-12T15:03:15Z,2,6,VI,20,H,1020,Approved,Aug
749,2009-08-25T12:48:44Z,2,6,VI,30,A,1320,Declined,Aug
762,2009-08-17T13:35:15Z,7,15,MC,20,MDS,1020,Approved,Aug
767,2009-08-04T00:15:10Z,2,6,VI,20,C,1020,Approved,Aug
779,2009-08-18T16:31:08Z,2,6,VI,20,A,1020,Approved,Aug
791,2009-08-14T12:34:36Z,8,23,AX,21,NULL,1020,Approved,Aug
819,2009-08-17T16:48:20Z,2,6,VI,25,H,1020,Approved,Aug
827,2009-08-29T19:30:13Z,8,23,AX,21,NULL,1020,Approved,Aug
840,2009-08-03T21:37:49Z,2,6,VI,20,A,1020,Approved,Aug
842,2009-08-14T11:19:05Z,8,23,AX,21,NULL,1020,Approved,Aug
852,2009-08-04T00:13:42Z,2,6,VI,20,H,1240,Declined,Aug
852,2009-08-04T11:57:14Z,2,6,VI,20,H,1020,Approved,Aug
865,2009-08-30T10:13:13Z,2,6,VI,20,H,1020,Approved,Aug
875,2009-08-24T14:51:37Z,2,6,VI,20,D,1020,Approved,Aug
879,2009-08-18T16:36:04Z,2,6,VI,20,H,1020,Approved,Aug
880,2009-08-24T18:18:23Z,2,6,VI,20,H,1020,Approved,Aug
882,2009-08-01T00:10:38Z,2,6,VI,20,H,1020,Approved,Aug
882,2009-08-17T00:13:08Z,2,6,VI,20,H,1020,Approved,Aug
891,2009-08-27T19:12:59Z,2,6,VI,20,B,1020,Approved,Aug
906,2009-08-01T10:23:00Z,2,6,VI,20,C,1020,Approved,Aug
919,2009-08-09T12:20:14Z,2,6,VI,20,A,1020,Approved,Aug
920,2009-08-06T18:41:57Z,2,6,VI,20,B,1020,Approved,Aug
925,2009-08-21T16:40:00Z,2,6,VI,20,B,1020,Approved,Aug
925,2009-08-29T08:42:49Z,2,6,VI,20,B,1020,Approved,Aug
925,2009-08-29T21:42:57Z,2,6,VI,20,B,1020,Approved,Aug
935,2009-08-05T10:44:31Z,2,6,VI,20,B,1020,Approved,Aug
944,2009-08-13T12:49:34Z,7,15,MC,20,MPL,1020,Approved,Aug
959,2009-08-15T21:39:31Z,8,23,AX,21,NULL,1020,Approved,Aug
963,2009-08-15T10:50:04Z,8,23,AX,31,NULL,1020,Approved,Aug
965,2009-08-29T11:53:50Z,2,6,VI,20,H,1020,Approved,Aug
977,2009-08-06T20:48:43Z,8,23,AX,21,NULL,1020,Approved,Aug
979,2009-08-19T14:08:23Z,10,6,DI,20,NULL,1020,Approved,Aug
983,2009-08-22T22:24:51Z,7,15,MC,20,MCW,1020,Approved,Aug
992,2009-08-16T15:43:59Z,8,23,AX,21,NULL,1020,Approved,Aug
1037,2009-08-10T17:59:14Z,2,6,VI,20,B,1020,Approved,Aug
1039,2009-08-03T03:17:53Z,7,15,MC,20,MCW,1020,Approved,Aug
1042,2009-08-07T17:33:44Z,8,23,AX,21,NULL,1020,Approved,Aug
1056,2009-08-18T13:20:23Z,2,6,VI,20,G,1020,Approved,Aug
1061,2009-08-17T14:02:07Z,7,15,MC,35,MPL,1020,Approved,Aug
1077,2009-08-02T18:27:09Z,2,6,VI,20,B,1020,Approved,Aug
1088,2009-08-19T12:23:08Z,7,15,MC,20,MPL,1020,Approved,Aug
1094,2009-08-11T16:25:12Z,2,6,VI,20,H,1020,Approved,Aug
1094,2009-08-16T12:03:50Z,2,6,VI,20,H,1020,Approved,Aug
1094,2009-08-27T00:10:30Z,2,6,VI,20,H,1020,Approved,Aug
1094,2009-08-27T18:45:21Z,2,6,VI,20,H,1020,Approved,Aug
1139,2009-08-09T16:06:26Z,7,15,MC,20,MWE,1020,Approved,Aug
1141,2009-08-02T21:31:33Z,2,6,VI,20,B,1020,Approved,Aug
1149,2009-08-08T08:41:43Z,7,15,MC,20,MDS,1020,Approved,Aug
1151,2009-08-16T17:55:27Z,2,6,VI,20,B,1020,Approved,Aug
1152,2009-08-03T09:39:09Z,2,6,VI,20,H,1020,Approved,Aug
1181,2009-08-15T00:12:01Z,8,23,AX,21,NULL,1020,Approved,Aug
1192,2009-08-17T21:14:14Z,2,6,VI,20,B,1020,Approved,Aug
1202,2009-08-10T16:37:54Z,2,6,VI,20,G,1020,Approved,Aug
1238,2009-08-04T17:23:19Z,10,6,DI,20,NULL,1020,Approved,Aug
1239,2009-08-03T00:09:20Z,2,6,VI,20,C,1020,Approved,Aug
1239,2009-08-19T00:13:24Z,2,6,VI,20,C,1020,Approved,Aug
1242,2009-08-11T20:45:19Z,2,6,VI,20,C,1020,Approved,Aug
1252,2009-08-15T00:40:57Z,2,6,VI,20,H,1020,Approved,Aug
1258,2009-08-24T16:29:39Z,2,6,VI,20,S1,1020,Approved,Aug
1276,2009-08-18T13:12:17Z,7,15,MC,20,MPL,1020,Approved,Aug
1276,2009-08-26T19:45:25Z,7,15,MC,20,MPL,1020,Approved,Aug
1277,2009-08-10T13:20:09Z,7,15,MC,20,MPL,1020,Approved,Aug
1283,2009-08-31T11:42:32Z,7,15,MC,20,MCG,1020,Approved,Aug
1285,2009-08-14T10:14:29Z,8,23,AX,21,NULL,1020,Approved,Aug
1287,2009-08-19T15:05:51Z,2,6,VI,20,H,1020,Approved,Aug
1311,2009-08-05T16:28:41Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-06T15:07:30Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-07T17:17:13Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-08T20:47:09Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-11T08:08:01Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-17T23:27:42Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-18T23:56:27Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-21T00:34:05Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-21T00:49:25Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-26T18:13:45Z,7,15,MC,20,MDB,1020,Approved,Aug
1311,2009-08-27T18:19:01Z,7,15,MC,20,MDB,1020,Approved,Aug
1314,2009-08-09T00:30:51Z,8,23,AX,21,NULL,1020,Approved,Aug
1317,2009-08-12T23:53:42Z,2,6,VI,20,C,1020,Approved,Aug
1343,2009-08-14T19:17:38Z,2,6,VI,20,H,1020,Approved,Aug
1373,2009-08-22T14:49:53Z,2,6,VI,20,B,1020,Approved,Aug
1373,2009-08-31T18:07:55Z,2,6,VI,20,B,1020,Approved,Aug
1379,2009-08-16T21:05:19Z,2,6,VI,20,C,1020,Approved,Aug
1390,2009-08-03T09:11:36Z,8,23,AX,21,NULL,1020,Approved,Aug
1398,2009-08-22T15:15:23Z,7,15,MC,20,MDS,1020,Approved,Aug
1407,2009-08-07T09:55:30Z,7,15,MC,20,MDG,1020,Approved,Aug
1423,2009-08-17T13:28:40Z,2,6,VI,20,G,1020,Approved,Aug
1432,2009-08-18T23:43:03Z,2,6,VI,20,B,1020,Approved,Aug
1446,2009-08-12T15:15:58Z,2,6,VI,20,A,1020,Approved,Aug
1450,2009-08-13T00:15:25Z,2,6,VI,20,B,1020,Approved,Aug
1450,2009-08-29T00:12:42Z,2,6,VI,20,B,1020,Approved,Aug
1452,2009-08-10T17:41:56Z,7,15,MC,20,MPC,1020,Approved,Aug
1465,2009-08-27T00:17:03Z,10,6,DI,20,NULL,1020,Approved,Aug
1469,2009-08-30T12:37:42Z,8,23,AX,21,NULL,1020,Approved,Aug
1489,2009-08-06T13:39:14Z,7,15,MC,20,MDG,1020,Approved,Aug
1496,2009-08-13T00:09:44Z,2,6,VI,20,D,1020,Approved,Aug
1496,2009-08-29T00:09:50Z,2,6,VI,20,D,1320,Declined,Aug
1496,2009-08-29T12:22:45Z,2,6,VI,20,D,1020,Approved,Aug
1497,2009-08-14T11:51:15Z,2,6,VI,20,B,1320,Declined,Aug
1504,2009-08-15T17:16:15Z,7,15,MC,20,MCW,1020,Approved,Aug
1514,2009-08-12T22:18:52Z,8,23,AX,21,NULL,1020,Approved,Aug
1520,2009-08-01T23:42:06Z,2,6,VI,20,H,1020,Approved,Aug
1533,2009-08-16T00:09:14Z,2,6,VI,21,D,1020,Approved,Aug
1543,2009-08-03T23:23:23Z,2,6,VI,20,A,1020,Approved,Aug
1548,2009-08-11T08:55:33Z,8,23,AX,26,NULL,1020,Approved,Aug
1561,2009-08-19T11:56:15Z,8,23,AX,21,NULL,1020,Approved,Aug
1564,2009-08-30T16:36:28Z,2,6,VI,20,H,1020,Approved,Aug
1568,2009-08-26T18:08:11Z,8,23,AX,21,NULL,1020,Approved,Aug
1574,2009-08-21T16:13:02Z,8,23,AX,21,NULL,1020,Approved,Aug
1590,2009-08-29T10:25:26Z,2,6,VI,20,A,1020,Approved,Aug
1595,2009-08-30T14:25:27Z,10,6,DI,20,NULL,1020,Approved,Aug
1611,2009-08-04T23:13:55Z,7,15,MC,20,MCC,1020,Approved,Aug
1618,2009-08-19T16:13:37Z,2,6,VI,20,B,1020,Approved,Aug
1629,2009-08-12T00:12:00Z,7,15,MC,20,MCW,1020,Approved,Aug
1634,2009-08-20T11:46:59Z,7,15,MC,20,MPC,1020,Approved,Aug
1634,2009-08-26T11:31:10Z,7,15,MC,20,MPC,1020,Approved,Aug
1637,2009-08-24T10:56:29Z,8,23,AX,21,NULL,1020,Approved,Aug
1643,2009-08-06T17:33:03Z,2,6,VI,20,S,1020,Approved,Aug
1646,2009-08-05T19:51:55Z,7,15,MC,20,MCS,1020,Approved,Aug
1656,2009-08-29T12:02:14Z,2,6,VI,20,H,1020,Approved,Aug
1657,2009-08-04T15:03:42Z,7,15,MC,20,MCW,1020,Approved,Aug
1657,2009-08-13T15:34:22Z,7,15,MC,20,MCW,1020,Approved,Aug
1661,2009-08-06T00:10:07Z,2,6,VI,20,B,1020,Approved,Aug
1663,2009-08-14T11:47:50Z,2,6,VI,35,A,1290,Declined,Aug
1663,2009-08-14T11:48:20Z,2,6,VI,35,A,1290,Declined,Aug
1668,2009-08-14T17:41:41Z,8,23,AX,21,NULL,1020,Approved,Aug
1671,2009-08-28T00:09:24Z,8,23,AX,21,NULL,1020,Approved,Aug
1685,2009-08-12T16:33:44Z,7,15,MC,20,MCW,1020,Approved,Aug
1704,2009-08-08T20:45:39Z,7,15,MC,20,MPL,1020,Approved,Aug
1705,2009-08-04T13:18:58Z,7,15,MC,20,MPL,1020,Approved,Aug
1705,2009-08-18T13:41:22Z,7,15,MC,20,MPL,1020,Approved,Aug
1715,2009-08-03T15:17:15Z,2,6,VI,20,G1,1020,Approved,Aug
1715,2009-08-05T09:46:11Z,2,6,VI,20,G1,1020,Approved,Aug
1715,2009-08-25T13:32:54Z,2,6,VI,20,G1,1020,Approved,Aug
1715,2009-08-25T13:42:36Z,2,6,VI,20,G1,1020,Approved,Aug
1732,2009-08-28T15:44:02Z,8,23,AX,21,NULL,1020,Approved,Aug
1742,2009-08-21T00:12:37Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-21T12:33:29Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-22T00:43:12Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-22T12:43:22Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-23T01:13:37Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-23T13:33:38Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-24T02:13:24Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-24T14:15:41Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-25T02:44:35Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-25T14:45:26Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-26T05:55:24Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-26T18:01:26Z,7,15,MC,20,MCS,1420,Declined,Aug
1742,2009-08-27T06:12:47Z,7,15,MC,20,MCS,1420,Declined,Aug
1766,2009-08-29T10:34:34Z,8,23,AX,21,NULL,1020,Approved,Aug
1772,2009-08-01T20:23:12Z,7,15,MC,20,MCC,1240,Declined,Aug
1774,2009-08-27T07:26:21Z,2,6,VI,20,C,1020,Approved,Aug
1812,2009-08-31T21:44:00Z,2,6,VI,20,A,1020,Approved,Aug
1834,2009-08-05T09:56:28Z,2,6,VI,20,A,1020,Approved,Aug
1845,2009-08-16T17:43:03Z,2,6,VI,20,A,1020,Approved,Aug
1847,2009-08-09T15:58:43Z,2,6,VI,20,C,1020,Approved,Aug
1847,2009-08-09T16:00:06Z,2,6,VI,20,C,1885,Approved,Aug
1863,2009-08-14T19:15:30Z,2,6,VI,20,A,1020,Approved,Aug
1863,2009-08-22T08:43:48Z,2,6,VI,20,A,1020,Approved,Aug
1863,2009-08-22T21:43:28Z,2,6,VI,20,A,1020,Approved,Aug
1866,2009-08-01T00:14:28Z,2,6,VI,20,B,1020,Approved,Aug
1868,2009-08-29T08:46:48Z,2,6,VI,20,G2,1020,Approved,Aug
1875,2009-08-24T21:20:30Z,8,23,AX,21,NULL,1020,Approved,Aug
1877,2009-08-16T20:37:53Z,7,15,MC,20,MDS,1020,Approved,Aug
1877,2009-08-27T10:16:03Z,7,15,MC,20,MDS,1020,Approved,Aug
1886,2009-08-08T13:06:57Z,7,15,MC,20,MDG,1020,Approved,Aug
1921,2009-08-23T16:16:36Z,2,6,VI,20,B,1020,Approved,Aug
1937,2009-08-13T15:09:38Z,2,6,VI,20,H,1020,Approved,Aug
1954,2009-08-08T17:48:03Z,7,15,MC,20,MCW,1020,Approved,Aug
1955,2009-08-17T10:24:36Z,7,15,MC,20,MDS,1020,Approved,Aug
1956,2009-08-13T20:48:37Z,7,15,MC,20,MCW,1020,Approved,Aug
1957,2009-08-20T18:13:15Z,2,6,VI,20,C,1320,Declined,Aug
1975,2009-08-04T15:35:57Z,2,6,VI,20,B,1020,Approved,Aug
1985,2009-08-12T21:43:56Z,7,15,MC,20,MCW,1020,Approved,Aug
1992,2009-08-23T00:06:02Z,2,6,VI,20,B,1020,Approved,Aug
1994,2009-08-10T00:15:00Z,7,15,MC,20,MPL,1020,Approved,Aug
1994,2009-08-26T12:53:51Z,7,15,MC,20,MPL,1020,Approved,Aug
1997,2009-08-02T08:42:14Z,7,15,MC,20,MCS,1020,Approved,Aug
1997,2009-08-02T21:13:41Z,7,15,MC,20,MCS,1020,Approved,Aug
1997,2009-08-13T12:13:59Z,7,15,MC,20,MCS,1020,Approved,Aug
1997,2009-08-22T00:14:36Z,7,15,MC,20,MCS,1020,Approved,Aug
1999,2009-08-12T00:40:33Z,7,15,MC,20,MCW,1020,Approved,Aug
2021,2009-08-10T10:36:13Z,2,6,VI,20,A,1020,Approved,Aug
2056,2009-08-15T11:04:30Z,10,6,DI,35,NULL,1020,Approved,Aug
2066,2009-08-07T12:52:42Z,8,23,AX,21,NULL,1020,Approved,Aug
2072,2009-08-20T20:25:58Z,8,23,AX,21,NULL,1020,Approved,Aug
2074,2009-08-11T23:27:11Z,8,23,AX,21,NULL,1020,Approved,Aug
2082,2009-08-07T10:40:29Z,2,6,VI,20,B,1020,Approved,Aug
2084,2009-08-23T19:56:22Z,2,6,VI,20,B,1020,Approved,Aug
2088,2009-08-03T08:44:27Z,2,6,VI,20,A,1020,Approved,Aug
2088,2009-08-03T09:07:21Z,2,6,VI,20,A,1020,Approved,Aug
2088,2009-08-11T10:56:57Z,2,6,VI,20,A,1020,Approved,Aug
2103,2009-08-07T05:04:05Z,7,15,MC,20,MCC,1020,Approved,Aug
2105,2009-08-01T16:05:38Z,10,6,DI,20,NULL,1020,Approved,Aug
2105,2009-08-01T17:00:52Z,10,6,DI,20,NULL,1020,Approved,Aug
2118,2009-08-14T14:30:50Z,7,15,MC,20,MCW,1020,Approved,Aug
2126,2009-08-19T17:20:39Z,2,6,VI,20,B,1020,Approved,Aug
2142,2009-08-23T19:12:25Z,7,15,MC,20,MCW,1020,Approved,Aug
2143,2009-08-13T00:15:20Z,2,6,VI,20,B,1020,Approved,Aug
2144,2009-08-27T23:28:42Z,8,23,AX,21,NULL,1020,Approved,Aug
2154,2009-08-31T22:20:07Z,7,15,MC,20,MDS,1020,Approved,Aug
2157,2009-08-18T12:47:36Z,2,6,VI,20,H,1020,Approved,Aug
2169,2009-08-28T18:57:17Z,10,6,DI,20,NULL,1020,Approved,Aug
2178,2009-08-04T00:09:48Z,2,6,VI,20,A,1020,Approved,Aug
2178,2009-08-20T00:10:43Z,2,6,VI,20,A,1020,Approved,Aug
2186,2009-08-03T23:29:53Z,2,6,VI,20,C,1020,Approved,Aug
2216,2009-08-11T14:35:05Z,8,23,AX,21,NULL,1020,Approved,Aug
2216,2009-08-23T20:45:16Z,8,23,AX,21,NULL,1020,Approved,Aug
2238,2009-08-15T09:52:14Z,2,6,VI,20,B,1020,Approved,Aug
2243,2009-08-25T00:13:15Z,8,23,AX,21,NULL,1020,Approved,Aug
2246,2009-08-22T19:15:10Z,7,15,MC,20,MCG,1020,Approved,Aug
2251,2009-08-12T00:13:42Z,2,6,VI,20,B,1020,Approved,Aug
2251,2009-08-28T00:13:10Z,2,6,VI,20,B,1020,Approved,Aug
2255,2009-08-01T12:07:55Z,7,15,MC,20,MCW,1020,Approved,Aug
2255,2009-08-31T00:11:51Z,7,15,MC,20,MCW,1020,Approved,Aug
2259,2009-08-04T19:38:00Z,2,6,VI,20,H,1020,Approved,Aug
2297,2009-08-28T20:44:06Z,7,15,MC,25,MDG,1020,Approved,Aug
2328,2009-08-29T12:12:38Z,7,15,MC,20,MDS,1020,Approved,Aug
2346,2009-08-03T00:35:35Z,2,6,VI,20,H,1020,Approved,Aug
2390,2009-08-15T20:40:35Z,7,15,MC,20,MCW,1020,Approved,Aug
2392,2009-08-13T18:19:18Z,2,6,VI,20,B,1020,Approved,Aug
2414,2009-08-24T20:11:46Z,2,6,VI,20,B,1020,Approved,Aug
2425,2009-08-25T12:43:43Z,7,15,MC,20,MPL,1020,Approved,Aug
2439,2009-08-12T14:06:22Z,8,23,AX,21,NULL,1020,Approved,Aug
2447,2009-08-21T20:45:11Z,8,23,AX,21,NULL,1020,Approved,Aug
2456,2009-08-06T20:52:52Z,2,6,VI,20,A,1020,Approved,Aug
2468,2009-08-18T08:06:01Z,2,6,VI,20,C,1020,Approved,Aug
2485,2009-08-04T19:35:31Z,7,15,MC,20,MCW,1020,Approved,Aug
2490,2009-08-16T23:04:00Z,10,6,DI,20,NULL,1020,Approved,Aug
2500,2009-08-19T09:44:17Z,2,6,VI,20,B,1020,Approved,Aug
2524,2009-08-04T13:21:25Z,2,6,VI,20,A,1020,Approved,Aug
2526,2009-08-05T15:07:34Z,7,15,MC,20,MPL,1020,Approved,Aug
2537,2009-08-13T00:16:00Z,2,6,VI,21,D,1020,Approved,Aug
2537,2009-08-29T00:12:38Z,2,6,VI,21,D,1020,Approved,Aug
2546,2009-08-10T16:23:47Z,8,23,AX,21,NULL,1020,Approved,Aug
2559,2009-08-08T14:47:10Z,2,6,VI,25,H,1020,Approved,Aug
2574,2009-08-10T20:51:34Z,2,6,VI,20,H,1020,Approved,Aug
2578,2009-08-18T20:24:34Z,2,6,VI,20,C,1020,Approved,Aug
2584,2009-08-29T00:25:09Z,2,6,VI,20,H,1020,Approved,Aug
2585,2009-08-09T15:04:54Z,10,6,DI,25,NULL,1020,Approved,Aug
2596,2009-08-25T01:54:52Z,2,6,VI,20,B,1020,Approved,Aug
2627,2009-08-11T21:02:48Z,8,23,AX,21,NULL,1020,Approved,Aug
2632,2009-08-24T16:52:58Z,2,6,VI,25,G,1020,Approved,Aug
2649,2009-08-01T23:00:47Z,8,23,AX,21,NULL,1020,Approved,Aug
2664,2009-08-27T22:10:54Z,8,23,AX,21,NULL,1020,Approved,Aug
2701,2009-08-28T12:10:07Z,2,6,VI,20,H,1020,Approved,Aug
2709,2009-08-26T07:37:55Z,2,6,VI,20,H,1020,Approved,Aug
2726,2009-08-24T16:43:10Z,7,15,MC,20,MCW,1020,Approved,Aug
2743,2009-08-16T16:36:53Z,2,6,VI,20,A,1020,Approved,Aug
2752,2009-08-17T10:01:47Z,8,23,AX,21,NULL,1020,Approved,Aug
2756,2009-08-09T08:37:43Z,7,15,MC,20,MWE,1020,Approved,Aug
2761,2009-08-29T00:40:31Z,2,6,VI,20,H,1020,Approved,Aug
2763,2009-08-05T13:34:38Z,7,15,MC,25,MEB,1020,Approved,Aug
2763,2009-08-14T09:13:13Z,7,15,MC,25,MEB,1020,Approved,Aug
2764,2009-08-03T17:22:32Z,8,23,AX,21,NULL,1020,Approved,Aug
2766,2009-08-14T18:17:03Z,2,6,VI,20,B,1020,Approved,Aug
2774,2009-08-18T21:43:18Z,2,6,VI,20,G2,1020,Approved,Aug
2774,2009-08-20T19:57:39Z,2,6,VI,20,G2,1020,Approved,Aug
2781,2009-08-12T18:32:13Z,8,23,AX,21,NULL,1020,Approved,Aug
2785,2009-08-10T17:46:33Z,2,6,VI,20,C,1020,Approved,Aug
2791,2009-08-26T14:01:30Z,2,6,VI,20,H,1020,Approved,Aug
2803,2009-08-30T14:21:28Z,2,6,VI,20,A,1020,Approved,Aug
2803,2009-08-30T20:01:09Z,2,6,VI,20,A,1320,Declined,Aug
2803,2009-08-30T20:03:18Z,2,6,VI,20,A,1320,Declined,Aug
2803,2009-08-30T20:13:08Z,2,6,VI,20,A,1020,Approved,Aug
2819,2009-08-01T20:16:28Z,8,23,AX,21,NULL,1020,Approved,Aug
2823,2009-08-06T23:09:48Z,2,6,VI,25,H,1020,Approved,Aug
2827,2009-08-03T23:05:51Z,10,6,DI,20,NULL,1020,Approved,Aug
2827,2009-08-05T07:34:03Z,10,6,DI,20,NULL,1020,Approved,Aug
